"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"P4HA2",18.93271,18.42404,18.64443,19.01758,18.63645,19.00339,18.07604,17.43111,18.29297,17.95323,18.32481,17.74707,18.78728,19.29096,19.71488,19.11077,19.45184,16.44618,16.53149,17.23154,17.94896,18.38931
"YKT6",16.33694,16.51619,16.68854,16.5258,16.69221,16.62632,16.678,16.50094,16.97402,16.7731,16.90441,16.77904,16.71136,16.94705,16.85183,16.75838,16.79923,16.93056,16.87141,16.84537,16.97932,16.72323
"ARPC5",18.66771,17.73762,18.31173,18.24288,17.98018,18.3525,18.29362,17.97725,18.32684,18.41323,17.75117,17.30688,18.19142,18.2687,18.18786,18.42359,17.98195,18.03592,18.32039,18.27012,17.92238,18.44982
"DDX3Y",16.2068815503564,16.15898,16.28613,16.3626424267106,16.26851,16.03879,16.0817132155176,15.73425,16.327,16.0038955092696,15.87238,16.02152,16.43302,15.69789,16.40211,16.256657720859,16.34221,15.71647,15.5026,15.68114,15.8117694312888,15.84832
"TAPBP",16.65618,16.27731,16.32828,16.7994,16.68022,16.62689,16.84659,16.34508,16.63802,16.35392,16.48429,16.78072,16.64047,16.91549,15.71582,16.2167,16.39986,16.45018,16.5072,16.2103,15.91216,16.06456
"DHX15",17.00202,17.19906,16.9213,17.33068,16.91947,16.72002,17.16499,17.12822,17.01277,16.90433,16.97352,17.01243,17.55942,16.26364,16.82773,17.1731,17.29735,17.15013,16.33996,16.10791,16.90893,17.26929
"ZZEF1",15.57881,15.90699,15.83303,15.83266,15.54946,15.8291157177654,15.94527,16.02524,16.52207,16.0174,16.08933,15.68524,15.90457,15.8004,15.7724284919807,15.30135,15.89743,15.97946,15.9705884773558,16.05208,15.7200387667173,15.74033
"ASAP2",15.113009487141,15.33594,15.0569092030478,15.16624,14.7899157315376,14.64766,15.13251,14.81204,15.15082,14.78927,14.9992498815229,14.91057,14.80901,15.28817,15.69055,15.33235,14.93246,15.65531,15.63377,16.11033,15.38291,15.14221
"CYB5B",17.43501,17.90796,17.76813,18.11491,17.94792,17.6134,18.04227,18.07746,17.93583,17.55679,17.52723,17.49078,18.1112,17.48119,17.81185,17.74359,17.77735,18.55067,17.89746,17.9265,18.0554,18.01142
"PRPF4",15.36077,15.4635,15.06776,15.11292,15.10762,14.86481,15.25988,15.47258,14.92596,14.93933,15.32528,15.31498,15.44942,15.4167860046948,15.2822643044244,15.57969,15.50694,15.63558,15.2945000266734,15.312502289833,14.93582,15.77487
"PHGDH",17.92593,17.69046,17.92336,17.81782,17.74397,17.5265,17.11929,16.69802,17.87771,17.62485,17.5421,16.80175,17.62618,17.41318,17.8464,18.41325,18.62296,16.91918,17.71251,18.41185,17.07975,17.55198
"DYNC1LI2",16.64353,16.4588,16.97772,16.80201,16.67633,16.87025,16.79621,16.68792,17.29403,17.11243,17.03348,17.15557,17.05811,17.35404,17.15799,16.90734,17.23845,17.13863,16.86705,16.97004,17.17051,17.33794
"PSMD3",17.55408,17.5011,17.54606,17.83422,17.4573,17.59844,17.60334,17.47345,17.927,17.7959,17.94304,17.80405,17.95476,17.84032,17.969,17.83484,17.65121,17.56669,17.87065,17.84444,17.54802,17.571
"PAPSS1",16.28102,16.52354,16.0094,15.83917,16.12294,16.04687,16.3477,16.18217,16.00502,15.87956,16.05477,15.92585,16.14825,15.71606,15.86219,15.69884,15.71324,16.02208,16.21071,16.58475,16.19645,15.91607
"ZW10",15.50743,15.56429,15.78542,15.86681,15.9378,15.66253,15.70844,15.45359,15.83835,15.88609,15.82782,16.12149,15.38552,15.00892,15.61861,15.15354,15.5351,15.83761,15.75792,15.73378,15.52172,15.49454
"GPAA1",14.93039,15.19251,15.23003,15.56858,15.2933256442097,15.22983,15.36345,15.31047,15.30915,15.07814,15.41537,15.05758,15.7278,15.22087,15.57246,15.65484,15.0417,14.92506,15.16252,15.34668,14.91409,15.35928
"TGFB1I1",16.9312,16.64901,17.58759,16.87694,17.19505,17.3931,17.03653,16.66727,17.83427,17.3642,17.31229,17.1756,17.20485,17.60646,17.2504,17.01827,17.01862,17.58693,17.42424,17.82202,17.60815,18.49151
"EEF1E1",16.61628,15.81639,16.20188,16.37542,15.85828,16.0752,16.13475,16.09364,16.83407,16.30791,15.98132,16.13812,16.34682,17.60846,16.4588,17.07173,16.52342,16.69271,16.66503,16.4995,16.4145,16.98139
"HNRNPR",18.55668,18.30497,17.75497,18.08893,17.6548,17.71188,18.37177,18.05868,18.27262,18.28322,18.01215,17.47943,18.93992,18.38239,17.74482,19.14206,18.95834,18.78804,17.39275,17.3072,18.66935,18.79812
"TXNL1",17.64935,17.2552,17.34333,17.14189,17.32742,17.67831,17.17736,17.05751,17.22305,17.2746,17.54259,17.56292,17.0761,16.58551,16.74126,17.22351,16.99647,17.095,17.40241,17.17796,16.97527,16.89416
"TPD52L2",18.45665,18.20505,18.28659,18.1548,18.31098,18.29819,18.16785,18.03581,17.94654,18.02002,17.57161,17.68527,17.84303,18.18325,18.23386,18.09839,18.08357,17.93753,17.96908,18.07836,18.1847,18.12172
"AKR7A2",17.66824,17.22986,17.63477,17.58774,17.27436,17.43934,17.57746,17.3394,17.85824,17.72708,17.47576,17.16298,17.82209,17.45878,17.06827,17.32858,17.35049,17.9041,17.7178,17.64071,17.63383,17.66184
"EPB41L2",17.29221,17.14337,16.54045,16.94282,16.67263,16.74524,16.74754,16.70273,16.68571,16.60263,16.49061,16.56724,17.39461,17.58429,17.36741,17.10156,17.45368,16.77403,16.60803,17.10786,17.54537,17.83746
"LAMTOR5",17.66949,16.61666,17.70564,17.58623,17.1220540170095,17.63822,17.38628,17.3326,17.67864,17.65113,17.26353,16.47154,16.93461,17.54475,16.9364,17.23878,17.17431,17.65561,17.33093,16.9734,16.89633,17.21578
"DENR",15.93085,15.92112,16.15116,15.62465,16.1389476985453,16.46193,15.80682,15.52908,16.06055,15.6794,16.30177,16.25477,15.97184,16.11356,15.72534,16.27143,15.89787,16.54712,16.01584,16.23409,16.3981,16.28092
"XPOT",15.23723,15.76713,15.89401,16.07342,16.12049,15.94167,15.48234,15.37877,16.25359,15.74102,16.14175,16.07336,16.07868,15.9295,15.97931,15.78663,15.75352,16.206,16.55651,16.63003,15.69064,15.84948
"DNPH1",16.31944,15.8103848089554,16.09193,16.80861,14.43677,16.0268,15.91952,16.05956,16.37693,16.20831,16.02744,16.1297,16.71228,16.78205,16.00023,16.76335,16.04529,16.44539,16.49472,16.41024,16.28786,16.2767
"TIMM44",16.79039,16.97842,16.8513,16.76707,17.01681,16.87539,16.71657,16.85278,16.83791,16.70359,16.73819,16.77934,16.73126,16.86353,16.50067,16.72747,16.48606,17.09333,17.37733,17.2498,16.61143,16.13666
"TRAPPC3",16.46511,16.07744,16.1411,16.3125,16.30467,16.3383,16.03004,16.40369,16.35128,16.12525,16.04369,15.84969,16.58516,16.20014,16.15298,16.71988,16.03821,15.93487,15.96579,16.16159,15.76734,15.74761
"CHMP2A",16.50361,15.498,15.61149,16.15853,15.70583,15.68985,15.77147,15.5652652745388,16.13456,15.73946,15.8636205507608,15.7028790240674,15.82944,15.60665,15.4318779900244,16.15687,15.7241131302584,15.58027,15.523686728198,15.435906086816,15.9285,15.66124
"NDUFB5",15.65856,15.16911,15.63868,15.59144,15.52342,15.53021,15.3095,15.442,15.83486,15.69647,15.7717256197119,15.81628,15.87942,15.4373657968384,15.15702,15.3342,15.36074,16.01645,15.2775384256237,15.14652,15.76634,15.63341
"GET3",17.356,16.81911,16.93946,16.86778,16.54562,16.87304,17.10812,17.1086,17.01083,16.98294,16.85097,16.59963,17.09574,17.25599,17.07443,17.25705,16.68966,16.9619,17.01086,16.72494,16.68877,16.96532
"BUB3",17.24002,16.72172,16.6074,16.50018,16.03643,16.30083,16.62813,16.37469,16.2898,16.09675,16.0298703823862,15.9198057738626,16.38829,16.17461,16.58696,16.91565,16.57507,16.30399,16.33794,16.50824,16.15416,16.3076
"ACTN4",20.64475,20.79222,20.78832,20.50353,20.52964,20.88774,20.70964,20.88837,20.89988,20.83132,20.58633,20.35405,20.09621,19.77391,19.77406,19.98584,20.3135,20.51187,20.58822,20.5338,19.99249,20.4824
"GSTZ1",16.38502,15.83485,15.73832,15.85769,15.5398,15.73812,15.71221,15.45224,15.78006,15.64229,15.51107,15.76799,16.19539,16.44386,15.7592,15.88754,15.52664,15.7349,16.00472,16.01023,15.87886,15.49357
"AP1G1",16.17643,16.17801,16.29665,16.14607,15.99503,16.18575,16.15603,16.18561,16.33825,16.16505,16.27917,16.2766,16.32302,16.38976,16.42657,16.02321,15.96906,16.19535,16.23055,16.35173,16.09051,16.16948
"SGTA",17.20634,16.94297,16.88093,16.85997,16.79923,17.07456,16.95906,16.76228,16.88102,16.95866,16.86817,16.70892,17.1904,16.80425,17.05993,17.15043,17.11658,16.99215,17.3404,16.98227,16.89682,16.86164
"SLC25A20",15.41462,15.93458,16.0001,15.84624,16.113,16.20689,15.61495,15.75798,16.39427,15.94708,16.27284,15.81511,16.44061,16.37272,16.07469,15.74685,15.82364,16.40613,16.90284,16.30432,15.76846,16.13732
"NARS1",18.87724,18.33743,18.99595,18.80565,18.54747,18.70667,18.70059,18.44889,19.22572,18.81283,18.60008,18.54313,19.31063,19.63381,19.39994,19.56766,19.26053,19.08558,19.45946,19.49195,19.0517,19.18197
"MYO1B",16.45805,16.53675,17.50931,17.19049,16.65264,16.97545,15.92265,15.96664,16.44579,16.18666,15.94746,16.13026,16.56849,16.35812,15.91464,16.22102,16.18341,15.64472,15.6676896328553,15.86041,15.54895,16.56737
"NUDT21",16.55911,16.45535,16.01921,16.09764,16.2428,16.03441,16.53141,16.44729,16.18609,16.09357,16.26382,16.04397,16.78115,15.78796,15.98404,16.30457,16.37483,16.40203,15.67067,16.0079,16.38786,16.31209
"LANCL1",16.84057,17.17822,16.9944,16.86723,17.46253,17.10119,17.03769,17.01077,17.39337,17.05556,17.31823,17.15352,17.51972,17.2851,17.1286,17.03808,17.06374,17.44694,17.42554,17.49447,17.42792,17.27754
"STRN",16.0525,16.00714,15.87703,15.77719,15.91655,15.93761,15.82144,15.82197,16.01776,15.94881,16.15208,16.29947,15.55341,15.26734,15.483,15.3593,15.63679,16.07142,16.02828,15.85672,15.80987,15.70378
"IDH3B",15.65632,15.91357,15.91302,15.93727,15.57004,15.87647,15.8293,16.08114,16.21616,16.07647,15.50625,15.83098,15.51257,15.82277,15.24997,15.66393,15.34329,16.16045,16.48706,15.94897,15.58886,15.70304
"NRDC",16.0177,16.15379,16.1079,16.26047,16.06001,15.94642,16.32559,16.13385,16.04192,16.22033,16.09276,15.99671,16.10812,15.52825,15.91577,15.97925,16.03551,16.0377422911882,15.5272346243092,15.77206,15.98618,16.23227
"CALU",20.14285,19.90844,20.33312,20.02713,19.70842,20.18332,19.85662,19.79873,20.47651,19.96226,20.24027,20.09988,19.08585,20.29713,19.89459,19.45732,19.53735,19.89517,20.2485,20.02084,19.95922,19.68242
"EDIL3",17.35679,17.46893,17.49289,17.78679,17.2745,17.81645,17.25003,17.62854,18.31265,17.62988,17.90574,17.96106,18.03447,17.32387,17.19194,18.46636,17.47821,17.09897,17.34409,17.65014,17.77454,17.17034
"AHCYL1",17.26017,17.10767,16.83418,16.95726,17.0647,17.16667,16.90038,16.77474,17.05194,16.7888,17.41658,17.28138,17.02539,17.3503,17.34983,17.33344,17.34292,16.41742,16.41429,16.69015,17.06627,17.21394
"NDUFS5",15.6465400956967,14.9610208791448,15.88115,16.12752,14.9797097260272,14.96582,15.24581,14.77506,16.17838,15.68457,15.2944,15.0178161975054,16.70825,16.2156255068376,16.0691884454115,16.88141,15.86112,16.25095,15.8459226399012,15.9323934325174,15.96684,15.93615
"TIMM8A",16.61863,16.02506,16.50488,16.53938,15.81076,16.34529,16.3534,16.36454,15.96285,16.38117,15.7135218160372,15.7156729516517,16.63714,16.48163,16.23546,16.81546,16.15321,16.66416,16.79102,16.57909,16.22034,16.30587
"PRPSAP2",15.49399,15.54644,15.28954,15.4683,15.74226,15.47998,15.48549,15.44135,15.17835,15.26922,15.4676957658687,15.5718414094198,14.97528,15.35542,15.83675,15.28396,15.38971,15.62929,15.58673,15.5685,15.02614,15.44203
"SPAG9",16.70791,16.44178,16.7255,16.47132,16.49765,16.7378,16.46668,16.50713,16.78245,16.67738,16.74886,16.52876,16.16167,16.12663,16.355,16.09957,16.24462,16.22393,16.28043,16.29578,16.44099,15.95814
"OPA1",15.21902,15.70667,15.35055,15.2134,15.29328,15.58231,15.09878,15.49104,15.45877,15.42123,15.40365,15.59807,14.82146,15.15954,15.23369,14.6954,14.71646,15.48967,15.85644,15.95546,15.06257,14.84204
"GSDME",16.24059,16.13239,16.11101,16.0133,16.10842,16.05646,16.13719,15.70279,16.11504,15.98116,16.017651555151,15.78893,17.0942,16.82143,16.52655,16.49058,16.79812,16.69036,16.88679,16.96946,16.24594,16.80038
"ACSL4",16.92928,17.20166,16.71005,17.09341,16.44095,16.49588,17.19986,17.02858,16.9225,16.82555,16.80255,16.57015,16.91889,16.34929,16.81763,17.12064,16.50866,16.81989,16.65275,16.75023,16.99737,16.73911
"SNX3",18.55217,17.7642,18.33752,18.38977,17.81631,18.23641,17.96481,17.94795,18.21098,18.14026,17.98737,17.66342,18.44165,18.20634,18.35615,18.42304,18.3604,17.90299,18.03863,18.11795,18.10027,18.03797
"OGA",15.95885,15.43459,15.60014,15.31092,15.2613428267378,15.27533,15.65883,15.36733,15.77543,15.45713,15.5875834783816,15.4729551884757,16.07842,16.53584,15.45001,15.67608,15.73362,16.00573,16.17102,16.00166,15.48138,15.81022
"SORBS3",15.80925,15.50805,15.59955,15.7535,15.92255,15.45317,16.04793,16.09377,15.98074,15.91793,16.21092,16.01663,15.48982,15.5136347070143,15.49112,15.36789,15.64206,16.21059,15.8161863962419,15.84024,16.31274,16.07876
"SYNCRIP",18.44145,18.49085,18.23368,18.29181,18.12858,18.19511,18.50905,18.43513,18.46029,18.36176,18.42706,18.29815,18.33906,18.17161,18.06126,18.69549,18.63838,18.92883,17.61487,17.76696,18.6606,18.41875
"GMDS",16.05453,16.73392,15.45904,16.44803,15.87737,16.01973,16.53594,16.79109,16.16726,16.62011,16.04112,16.58586,15.67709,15.17113,15.154136041561,15.9339,15.26694,16.16302,15.9678367820934,15.8213732606454,15.6986,15.39452
"PLOD3",17.29777,17.07672,17.39395,17.40744,17.24415,17.37799,17.32732,17.14361,17.67981,17.34258,17.61746,17.23274,17.76696,17.42821,17.55796,17.75531,17.30775,17.15583,17.00262,17.07568,17.45416,17.46728
"EIF4E2",19.88715,19.85817,19.76657,19.86401,19.6788185366143,19.7836,19.96917,19.73148,19.61219,19.85066,19.5727036046541,19.4116287781124,19.6290879030941,19.4120358071848,19.51359,19.69072,19.3597,19.46798,19.0106207511902,19.16038,19.70059,19.60102
"DIAPH1",16.50067,16.73217,16.40427,16.53594,16.42282,16.116,16.92613,17.22077,16.69356,17.01039,16.79417,16.6971,16.17909,15.47788,15.92949,15.86252,15.95064,16.63598,16.40336,16.41296,16.67822,16.45925
"SELENOF",16.04521,15.27033,15.6618,16.00159,15.3849196420892,15.6241,15.37877,14.94536,15.60881,14.90012,15.46621,14.23389,16.16909,16.06635,15.71678,16.14135,16.43824,15.52602,15.90172,15.89728,15.10623,16.1219
"EXOC3",14.8671937717496,15.1308324143858,14.94809,14.97602,15.0248,15.1227541448554,15.06977,15.20581,15.24147,15.10709,14.92568,15.61169,15.20603,15.47473,15.00259,14.59136,14.85117,15.38097,15.38608,15.404,15.06923,15.13208
"PLIN3",20.52966,19.93646,19.90878,19.97033,19.60197,19.58159,19.61484,19.81514,19.63069,19.70231,19.04829,18.74068,20.04299,19.99567,19.71214,20.18761,19.86443,19.55296,19.14267,19.02453,19.5965,20.00007
"KPNA6",17.08488,17.31369,17.42532,17.21619,17.37501,17.37248,17.16041,17.19808,17.29118,17.23877,17.30307,17.30201,17.17417,16.89184,17.35766,17.01778,17.18914,17.2684,16.87763,16.96598,17.06328,17.18463
"UGDH",20.96647,20.75648,20.23673,20.50107,19.93346,20.16877,20.23946,20.34489,20.02907,19.95257,19.76681,19.48985,20.14823,19.77622,19.38891,20.13743,19.93844,19.67188,19.30423,19.0235,19.41049,19.74614
"EIF1B",15.88334,15.69492,15.60067,15.5051,15.823,15.67794,15.52858,15.51059,15.63877,15.5489,15.67523,15.49948,15.35428,15.4136154379534,15.24187,15.15351,15.30037,15.75796,16.02537,15.79751,15.4262986340682,15.3498724629768
"SNX2",16.97483,16.74588,16.86088,16.95163,16.77226,17.03211,16.87784,17.0567,16.952,17.04208,16.89063,17.12214,16.73846,16.56972,16.30397,16.40604,16.45481,16.90684,16.79722,16.61318,16.36785,16.49662
"DPM1",15.83631,15.49701,15.62478,16.07813,15.74547,15.74365,15.94199,15.74404,15.93057,15.94743,16.09461,16.56657,16.38447,16.26331,15.91287,16.00441,15.89203,16.07316,16.24712,15.81264,15.74802,16.12266
"USO1",17.28323,17.39182,17.76362,17.51884,17.58515,17.64861,17.42232,17.47814,17.75809,17.71733,17.96532,17.74526,17.18997,17.80233,17.91598,17.37728,17.56716,17.57805,17.6054,18.00324,17.7278,17.55622
"TOM1",17.43038,17.15606,17.58035,17.41505,17.26442,17.51746,17.17611,16.95949,17.38671,17.21659,16.61006,16.9116,16.87673,16.96719,16.74246,16.48396,16.51519,16.78754,16.8841,17.33508,16.5801,16.67728
"CCDC22",14.90324,15.20855,15.23646,15.22618,15.21739,15.30212,15.11184,15.33452,15.3533,15.27341,15.42474,15.34791,15.03197,15.09535,14.63195,15.21723,14.91609,15.51584,15.25725,15.26416,15.02186,15.06809
"PRAF2",16.45815,16.09366,16.64989,16.47017,15.2105,16.05712,15.95503,16.13869,16.68443,16.33065,15.45127,15.91903,16.07642,17.33227,17.25148,16.42438,16.42133,16.29103,16.4683,16.53879,15.67223,16.39266
"DKC1",15.81516,16.31742,15.98995,16.22665,16.23034,15.93366,16.19973,16.00654,15.6555,15.95548,15.15005,15.02765,16.72408,15.9862396029827,16.5073959672322,16.35309,16.74224,15.88462,15.4242434185269,15.9318222317179,16.46359,16.40854
"EIF5B",16.73789,16.88771,16.94625,16.80327,16.99452,16.92261,17.07433,16.88841,16.88721,16.88688,16.21222,16.08654,17.08713,16.62739,16.89743,16.98226,17.0724,14.73272,13.9422333796495,14.7146,17.18832,16.84504
"EDF1",17.46797,17.00643,17.14749,16.8473,16.75327,16.91212,16.93523,16.64817,16.76278,16.7367,16.55247,16.87825,16.90782,16.92668,17.37137,16.97966,16.74518,16.95751,17.01032,16.7718,16.87788,16.76396
"DIAPH2",15.8473004928124,15.9299393445854,16.22399,16.44554,15.7148388265646,15.44196,16.07597,16.14447,16.2963,16.07862,15.86627,15.8876897645046,16.34115,16.1717455629118,16.39508,15.59437,15.6002,16.62843,16.17593,16.14334,16.55719,16.75968
"DNAJA2",16.61676,15.65379,15.71371,15.76695,15.3523,16.11713,15.61024,15.47369,15.97081,15.54359,15.12536,15.55733,15.95363,16.39817,15.95651,16.30172,15.85345,15.11853,15.25499,15.33761,15.50575,16.04243
"CUTA",18.19985,17.70421,18.04395,18.0124,17.92937,18.20949,17.77508,17.32543,17.9381,17.60455,17.89019,17.09726,18.37284,19.13505,17.7743,18.32975,18.94487,18.14151,17.98738,17.84027,17.65774,18.07043
"PFDN1",17.27294,17.02336,17.44787,17.18086,16.90633,17.15681,16.94912,16.80497,16.85169,16.79282,16.71576,16.31773,16.28284,17.2514,17.27659,17.16954,16.97558,16.94108,17.37935,17.24238,16.84681,16.43599
"NOL3",15.53145,15.55166,15.42523,15.10122,14.85961,15.24143,15.55719,15.83871,15.43262,15.69557,15.3086896302607,15.3882952009496,15.60619,15.2484773216408,15.35856,14.94574,14.76263,15.41848,15.65347,15.82361,15.50007,14.94838
"WDR1",19.49458,19.02387,19.9039,19.5142,19.38548,19.77114,19.46975,19.18278,20.10546,19.7442,19.42881,19.39663,20.03989,20.3401,20.05952,19.91734,19.73275,19.89334,20.24072,20.25156,19.86437,20.25573
"ROCK2",17.2154,17.60104,17.46666,17.23587,17.28809,17.42094,17.46711,17.58529,17.75706,17.67468,17.67486,17.73419,17.44281,17.16823,17.35133,16.75707,17.13499,17.45022,17.4179,17.42409,17.27658,17.23976
"CPNE3",17.83376,17.67042,17.53715,17.72007,17.24041,17.43911,17.92006,17.79797,17.63444,17.76889,17.21775,17.34145,17.54656,17.50501,17.38693,17.74305,17.57075,17.58591,16.29933,16.60661,17.63191,17.801
"DNAJC13",15.43471,16.02411,15.79155,15.76851,15.7849,15.88069,15.96723,16.09969,16.19384,15.89738,16.09867,16.23256,16.01556,15.39074,15.54978,15.49325,15.48229,16.04065,15.59541,15.69124,15.53517,15.85119
"GGCT",16.0009,15.78818,15.6654,15.52123,15.79317,15.7934,15.52403,15.16689,15.7831,15.78743,15.6923506992477,15.36943,15.46621,15.5981,15.4589,15.60009,15.40618,15.56095,15.63581,15.36128,15.68985,15.72689
"NDUFS2",16.10251,16.3008,16.39417,16.4961,16.50245,16.50382,16.33684,16.50742,16.75026,16.68108,16.33845,16.5136,16.76543,16.04549,15.95006,16.60031,16.34402,16.84556,15.99008,16.06851,16.57347,16.47627
"NIPSNAP2",15.87538,16.02592,15.67667,15.58424,16.15902,16.26653,15.75044,16.18281,15.96982,16.24906,16.16561,16.44682,15.72823,16.12905,15.3842316995455,15.51018,15.32196,16.26227,16.41022,15.92475,15.69726,15.81273
"PDCD6",16.83706,16.87015,16.88147,16.89421,16.80865,16.91234,16.88239,16.96195,16.76286,17.07523,16.79204,16.7489,16.85101,16.93675,17.09179,16.93563,16.9971,16.90509,16.66868,17.05508,16.84139,16.92151
"TBCA",18.45028,18.14838,18.31704,17.74335,18.07173,18.36913,18.03775,18.09501,17.80951,18.05579,18.30093,18.14886,17.78793,18.46178,18.28689,18.1498,17.89925,17.80551,17.95545,18.23461,17.94473,17.60997
"ATP6V1G1",18.42131,18.20849,18.60469,18.61649,18.38732,18.65897,18.20894,18.09682,18.43991,18.57778,18.52819,17.75931,18.39938,17.86298,17.51943,18.21701,18.52043,18.55491,18.16473,18.06041,18.10977,18.14858
"VPS4B",16.04597,16.15002,16.06317,16.25983,16.26917,16.03322,16.33492,16.3158,16.48455,16.31002,16.51112,16.66052,16.26843,15.64021,15.98804,15.63191,15.94013,16.34307,15.94501,16.12907,16.09806,16.29161
"MACROH2A1",17.64499,17.52227,17.21395,17.35342,17.4488,17.28679,17.44885,17.62461,17.0186,17.11276,16.94278,16.57636,17.52818,17.2848153182668,17.2442233509216,17.49057,17.7317,17.75118,17.2923733867969,17.2725013286973,17.3545,17.70666
"SH3BGRL",18.30387,18.2966,18.16939,18.7412,18.11998,18.86516,18.44869,18.55949,19.07808,18.40558,19.3724,19.42446,18.14445,18.6969,17.63771,18.19327,18.08311,19.21224,18.96581,18.71048,18.81451,18.797
