"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"AFDN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NAP1L1","542791.2","281984.94","411450.62","308232.88","269668.06","313636.72","375871.06","261073.97","429444.6","337728.47","401734.34","285630.9","919988.5","1069144.1","795475.6","1110964.6","643651.9","325124.0","382979.2","463806.78","563888.5","573708.9"
"CASP7","0.0","39984.465","0.0","0.0","0.0","47101.17","42064.78","0.0","43857.617","41473.746","0.0","0.0","0.0","0.0","0.0","29442.357","26738.588","0.0","0.0","0.0","45923.55","27679.053"
"CASP6","47338.28","40947.848","34863.793","39959.895","39047.19","36311.906","0.0","36198.555","29161.5","23995.656","0.0","0.0","40414.582","0.0","0.0","29078.268","31981.299","0.0","30788.615","0.0","0.0","33096.258"
"ADK","147315.33","127033.22","110690.24","120529.92","105340.86","118538.75","146196.5","125785.72","138113.95","170749.98","124692.92","122425.03","174430.44","153275.03","159913.77","150105.75","165306.23","142018.83","154254.17","167067.72","152600.22","165791.3"
"ADAR","52293.613","52091.625","50366.645","53446.316","55238.64","46301.133","48912.215","45074.188","50706.637","40882.684","77254.48","45589.414","66000.35","0.0","0.0","55264.906","56583.996","60347.086","0.0","0.0","52147.848","63542.69"
"LAMB2","56822.82","49292.06","58502.293","60619.535","60819.113","66452.82","50115.23","58225.81","39740.504","49040.797","0.0","34722.188","35680.723","35635.26","35964.3","25901.498","37188.15","0.0","0.0","0.0","53516.605","33966.02"
"CDH6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50747.8","40963.875","57219.72","55524.94","51377.168","0.0","0.0","0.0","0.0","0.0"
"CDH11","81387.0","80357.76","79219.25","78800.6","86409.37","90346.914","90853.52","82492.7","75558.84","97438.2","74981.75","72654.27","53147.844","64787.812","60502.617","59742.01","55540.63","47316.824","36877.605","40620.695","77725.664","76025.06"
"CDH13","73460.79","69640.78","152849.12","90928.26","89416.125","81999.59","60591.145","82231.85","157596.62","80077.11","71588.44","0.0","152588.66","277514.1","177756.9","243306.02","180915.84","130957.42","112375.05","153941.16","220349.1","299936.56"
"TPD52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29066.096","0.0","39298.035","0.0","50494.49","33617.25","0.0"
"SEC13","167528.5","81799.28","143291.5","99323.38","112423.96","127591.93","101688.16","79438.59","118089.85","107413.86","93689.69","0.0","337212.88","295620.3","180505.84","248388.23","182463.03","99811.26","128503.77","139207.38","115780.41","209191.33"
"NPEPPS","212724.1","196702.08","215134.4","246318.11","191617.86","225619.02","226562.31","204493.62","280529.2","249104.7","244116.38","240315.5","242989.4","227393.27","234316.55","239791.53","235008.03","266979.25","274208.16","282376.38","209559.31","263696.47"
"HNRNPH2","119190.69","94979.586","70349.09","71477.68","72081.78","74167.27","84788.8","92268.08","83086.734","91936.46","53932.797","70903.93","155866.25","68898.33","60870.844","111488.24","86836.31","104826.85","49645.457","48008.984","61875.266","102143.14"
"OXCT1","145516.45","142709.19","119307.92","143570.25","130150.05","131856.75","135916.23","155445.33","177523.38","163226.69","147795.73","150640.12","239256.83","182676.1","103913.49","173354.27","112598.914","246023.25","170997.92","186000.17","151618.72","139796.69"
"EIF3B","247151.19","199355.45","219217.38","212923.56","199760.48","209004.5","212414.0","205725.48","217170.86","181693.05","204270.94","193530.52","287760.44","239755.27","235459.39","263112.12","259584.89","161557.34","174807.8","226168.52","203236.56","224083.9"
"FCGRT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60414.516","0.0","0.0","0.0","0.0","58130.56","0.0","0.0","39117.39","29534.12","0.0","0.0","0.0","0.0","32142.346"
"ATP5MF","266756.47","316538.06","295120.62","381553.25","221946.84","296862.78","291176.03","333697.12","421616.78","382167.47","268346.12","246266.03","344662.53","437497.4","265663.2","346054.9","312516.2","467252.72","480171.7","359854.22","276010.34","297798.28"
"GFRA1","0.0","0.0","25831.932","89500.52","0.0","37895.516","0.0","0.0","19330.518","30390.936","0.0","31664.18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MARS1","94416.875","140923.64","156108.97","149407.08","154884.89","144815.22","146001.89","146308.39","166309.25","143721.33","129741.12","120776.53","152610.6","153944.34","151473.02","149587.58","166449.66","185152.22","202757.95","200026.47","153461.34","170158.3"
"ITGA1","0.0","0.0","22276.69","21812.797","25107.1","42279.168","26485.98","36076.07","40915.45","41831.953","55374.695","48660.484","0.0","30595.344","0.0","24052.1","20544.139","35869.684","39575.82","25353.12","29512.875","26322.021"
"ARPP19","72231.6","46785.06","78236.23","81256.3","0.0","67748.67","70959.31","72168.46","66186.68","70661.29","0.0","0.0","87158.445","0.0","86149.766","91316.64","108722.37","78108.36","0.0","0.0","100941.0","107120.29"
"AP1S2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"ATP5F1E","61663.78","0.0","104527.11","0.0","73955.48","0.0","0.0","0.0","0.0","87139.91","0.0","0.0","136946.69","0.0","0.0","177955.97","0.0","0.0","0.0","94937.414","101822.74","0.0"
"ATP5ME","60421.215","0.0","56243.62","63704.855","0.0","0.0","0.0","52012.84","81014.65","45639.055","0.0","0.0","118671.67","108669.14","49203.973","136659.11","75132.39","58141.727","0.0","57727.74","50820.633","76417.44"
"EIF6","413506.56","257963.94","382006.4","338322.97","301847.6","370830.75","264250.1","225200.58","304389.28","263789.12","278283.97","188828.98","346529.84","360446.9","266539.62","519989.38","368866.22","270871.28","229105.05","205837.61","240351.62","287341.16"
"CTBP2","0.0","0.0","0.0","0.0","0.0","0.0","28729.443","0.0","28456.348","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28243.896"
"NDUFA6","40024.0","48283.39","41829.438","44589.992","45549.562","46061.746","39147.62","37923.25","44141.51","48436.312","55574.043","71207.24","61001.66","0.0","24374.424","40764.73","23534.602","63787.535","0.0","41438.824","42388.918","32295.312"
"PEX3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33517.92","38545.816","306309.5","0.0","0.0","271339.66","0.0","0.0","0.0","0.0","0.0","0.0"
"BCAR1","33680.094","0.0","44136.574","0.0","30793.758","41061.02","24841.053","28005.203","39952.527","19032.838","37637.29","18327.8","0.0","0.0","32503.66","21326.67","0.0","0.0","0.0","0.0","0.0","47717.926"
"STX17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MAP3K7CL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WDR4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TMEM33","0.0","51376.26","42269.652","59606.043","64236.895","0.0","43161.355","58174.035","71497.69","46839.875","84461.98","104600.86","96585.47","73482.44","58655.234","60885.145","51100.035","56740.438","91322.6","72625.74","42517.094","57307.676"
"SYNJ2BP","0.0","0.0","29444.633","31568.994","0.0","0.0","0.0","0.0","42771.406","0.0","0.0","0.0","0.0","0.0","0.0","33974.793","24669.924","28263.5","0.0","47861.12","27826.83","0.0"
"GEMIN4","0.0","0.0","0.0","21591.549","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27365.578","0.0","0.0","16065.652","0.0","0.0","0.0","0.0","0.0","0.0"
"PCBP3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","597724.56","0.0","0.0","0.0","880891.4","0.0","0.0","0.0","0.0","828338.56"
"CORO7","0.0","0.0","0.0","0.0","0.0","0.0","26789.484","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20078.361","0.0"
"NUP107","0.0","0.0","17116.635","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44283.254","0.0","0.0","0.0","0.0","0.0","38305.395","0.0","0.0","24216.941","19509.475"
"GSDMD","68640.19","56606.883","31811.658","46334.61","48474.883","34384.91","51023.395","45359.59","31906.645","43750.793","33241.797","25706.8","39346.21","0.0","0.0","29854.387","31127.586","37253.473","25457.775","0.0","29847.814","38278.76"
"EEFSEC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"EPPK1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LOXL3","42497.67","59105.71","35610.223","46657.855","0.0","0.0","58250.88","44998.254","54374.977","53211.895","0.0","0.0","0.0","55216.17","103380.65","53523.08","34611.8","0.0","0.0","0.0","57105.15","29584.086"
"MTPN","893398.25","829578.2","903687.7","819582.3","863630.25","1042684.0","834786.25","776854.3","941216.56","980604.5","1029879.5","1028294.56","765808.94","1150219.2","992623.5","832177.5","722479.1","909961.75","1090172.4","1076245.0","994868.25","848775.0"
"GNG2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","102212.78","0.0","0.0","0.0","61620.8","0.0","0.0","0.0","0.0","64749.297"
"ARPC4","2001063.2","712291.4","1493395.5","2235765.8","1061323.5","1668064.2","1467115.8","1301369.9","2224373.5","1736861.4","1334353.8","1612487.0","2232133.5","2821857.0","2001061.4","2762272.0","1303744.2","1667766.2","2286134.8","1840646.0","1526553.8","2236105.5"
"CD81","348109.16","108072.164","174456.95","199113.81","154559.3","129569.45","227042.19","154316.48","381904.72","219799.78","267702.53","112671.734","440990.38","479695.78","167538.33","398273.1","291219.9","381793.12","206631.6","192018.53","206148.6","392367.56"
"SEC61G","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36480.254","30867.537","31318.479","0.0","0.0","0.0","0.0","0.0","0.0"
"TPI1","3101008.2","1965962.8","2240504.5","2123917.0","1741323.8","2496226.8","1651918.4","1644885.0","1703343.1","1802181.9","1550703.2","1446407.2","2800004.5","4380642.5","4288871.0","2813267.8","3422910.8","2250443.0","3546823.2","4127709.8","2703361.5","3580217.0"
"EIF3E","150812.02","144701.95","131005.59","160082.31","137200.52","119216.65","163430.19","156948.7","138130.03","145905.98","120096.28","137408.19","187712.95","138027.0","164959.86","172726.64","140617.02","149247.23","102501.64","111042.586","118822.47","164894.86"
"SEC61B","109317.83","60360.18","192178.97","101505.48","46702.816","75775.695","57701.336","0.0","78015.695","63775.105","0.0","0.0","290672.44","404371.56","197430.22","396949.6","228222.98","109075.35","93566.3","137832.48","157786.61","396198.06"
"PTEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PPP4C","98328.9","107307.72","0.0","74562.0","0.0","83697.41","0.0","0.0","0.0","0.0","0.0","0.0","80417.38","0.0","74964.74","75580.016","75628.95","58958.39","0.0","66537.69","69599.234","0.0"
"GABARAPL2","95084.83","124075.0","82272.914","117058.63","93712.15","100823.59","103694.555","91910.055","106835.82","89125.02","94282.055","96564.69","106259.516","0.0","39362.523","74902.02","77662.06","73841.71","0.0","48399.746","56444.312","0.0"
"UBE2G2","30280.928","28136.35","0.0","0.0","0.0","28799.062","36801.508","0.0","37980.79","38098.906","0.0","0.0","0.0","0.0","30451.76","0.0","31201.36","31308.814","41292.44","37349.395","31361.8","29032.324"
"MYL6","4373331.5","2192398.8","3522374.0","3475237.5","2161780.8","2743922.0","2427060.2","2159608.2","3955283.5","2819816.5","1876934.6","1249680.4","5030095.0","8017633.5","5979834.0","3983620.0","4688216.0","2586494.0","2813083.0","2610752.0","2102382.2","3744964.0"
"ACTB","1.3350325E7","4170044.2","7797510.0","6817929.0","3006590.8","7451941.0","3608930.2","2264168.8","4694734.0","8766701.0","5360031.5","2045126.5","9715544.0","1.1871595E7","5991564.5","1.0060404E7","2224288.2","1723008.1","3788756.8","2811464.5","2404974.2","3876833.0"
"RAC3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"EIF4A1","891577.1","815991.94","814430.0","787438.94","722153.4","795593.6","761727.94","697620.9","774396.2","689087.7","698000.7","683709.3","914604.4","776239.4","940753.1","938720.06","837134.1","802034.75","750165.6","795725.2","684232.5","808183.6"
"RPS20","1014539.75","1063758.9","973448.5","1018608.1","942859.25","917802.4","1019179.25","906451.06","907833.3","925865.06","1001872.94","720236.1","825316.7","838110.5","1142194.4","864328.0","942138.0","874025.06","488522.84","710210.6","992056.8","963765.75"
"PRPS1","177282.81","135394.83","247550.0","135624.17","235466.7","213210.4","161580.78","127677.21","135923.92","141329.73","152298.58","144472.94","303381.0","273501.03","421315.88","124295.32","299713.88","153805.67","227322.86","252489.11","126979.87","160517.88"
"PSMA6","540832.75","325760.9","506897.97","456911.16","355110.25","420096.9","464225.25","334060.62","504346.16","422096.16","342552.22","311400.44","659472.0","577826.56","501042.0","641325.1","603708.9","512449.47","564556.25","525865.8","540916.0","530178.06"
"S100A10","4711949.5","4939408.5","3877372.5","4513513.5","3250877.8","3558823.8","3855118.8","4664061.0","2895411.2","3743766.2","1086486.4","1140802.0","3841296.2","3781128.2","3941315.8","4279739.5","5190672.0","2514303.8","813934.25","1524305.0","5036226.5","3926758.8"
"CDC42","647723.56","501614.25","592976.9","570383.25","390396.25","534996.5","501673.97","439937.56","671500.1","606909.06","514682.53","396500.44","827142.4","849381.4","508769.34","909544.0","461753.6","412614.66","366407.34","338968.2","478703.66","564188.06"
"DSTN","1520327.0","925040.2","1715133.8","1568635.8","1619027.5","2347049.2","1591839.5","1556688.9","3236146.5","2132082.8","2399441.5","2262835.0","942406.4","1730325.2","1057974.4","865896.8","863600.5","1160872.2","1930641.6","1885554.6","1188605.1","1403053.9"
"GMFB","325052.28","175331.84","256879.81","211732.19","152577.06","215766.0","222405.27","234785.31","184721.88","251425.0","141066.97","111706.95","237354.69","256607.39","278646.06","313254.84","223313.31","186993.22","233890.38","225174.62","192808.67","245276.53"
"RAB8A","74126.68","68964.125","68222.69","77585.0","79172.234","73161.57","78076.06","69483.375","82349.125","74556.9","75942.49","96376.164","71912.14","72700.18","58093.44","73246.76","53863.08","82825.18","75531.87","63072.91","70650.06","72213.74"
"SPCS3","0.0","30036.62","39127.934","41813.195","40958.168","44029.56","33736.188","32990.887","50507.37","37268.934","0.0","0.0","68757.59","0.0","44131.855","54332.57","49457.79","45569.375","0.0","46296.97","0.0","50221.203"
"SRP54","79268.66","67569.17","72411.21","62458.527","82313.09","70704.586","73491.9","67337.836","72670.766","65412.848","91599.3","86386.67","69147.31","69025.055","60801.97","85095.234","63462.652","70217.36","62261.164","70050.22","69808.02","58903.133"
"RAB4B","0.0","0.0","43497.05","33166.727","0.0","29088.676","0.0","43190.535","46810.535","43271.31","0.0","26092.09","29117.105","0.0","36477.305","18575.271","24594.664","24981.85","0.0","0.0","33319.5","27518.701"
"RAB2A","422725.16","288762.56","552961.6","422328.6","367766.1","404754.34","391708.94","281294.38","611997.1","454629.6","411693.9","176208.92","311084.25","396490.28","338991.84","422146.75","316201.03","247085.78","269804.47","269847.72","370054.2","299140.1"
"RAB5B","100599.375","69552.586","112134.36","129233.19","98500.57","109029.664","107903.336","81182.33","141539.19","112524.65","102998.27","68716.27","212045.38","167606.1","112144.35","173438.52","115525.234","106744.58","129323.2","106480.15","113443.62","135746.5"
"RAB10","343569.12","377216.88","329939.06","422388.34","267966.66","399690.97","413298.16","379012.97","460531.94","418341.03","371648.88","384698.22","450845.8","351213.72","323770.7","401008.53","384973.88","481095.16","442103.7","446382.72","413918.7","372731.2"
"UBE2D3","100456.75","69834.91","95425.71","70984.03","85123.164","81844.195","91152.42","79063.3","92765.15","97645.27","121772.49","71669.32","143547.12","122673.84","117126.09","164388.84","112536.805","126274.24","106134.82","100975.336","96385.555","145780.73"
"UBE2M","223904.25","165084.31","171963.75","156758.53","161458.27","155626.08","140051.33","143526.25","111648.81","161884.75","94385.41","0.0","175546.89","185720.45","190760.78","203883.27","127369.83","132052.0","198928.92","186017.52","108180.086","157381.5"
"UBE2K","106527.09","105675.35","127915.28","106689.234","117841.21","112687.59","132375.42","122969.31","130166.945","123584.445","123670.04","114274.86","99307.13","122638.89","131640.83","134569.6","108545.875","117579.59","166703.84","149916.06","131169.94","120359.12"
"UBE2N","218901.55","146604.12","180010.83","201499.28","198195.34","179179.61","188782.89","151770.66","215980.8","192013.67","187217.78","165219.53","244630.61","223427.19","162926.28","254428.83","171406.11","208224.72","279454.12","243454.19","162482.97","231098.62"
"RAB14","474742.3","392101.7","506623.0","554430.25","368870.34","504648.44","476704.2","432292.62","634803.5","486839.47","456357.88","397995.38","460406.38","355674.22","324945.88","435412.94","415733.4","491030.56","410687.28","402828.16","502060.38","450880.06"
"ACTR3","726369.6","585257.0","945686.7","747850.06","665455.75","876182.56","775417.56","698834.7","1192288.8","892094.5","991327.3","752542.8","883736.75","1105409.5","785003.2","869363.5","662841.9","908159.8","927733.56","962550.56","745076.06","867785.3"
"ACTR2","467483.44","352651.88","526449.3","502019.94","404017.56","489999.7","533324.9","449917.88","565607.1","566279.44","515227.38","407024.38","558299.44","467096.2","462464.75","432972.4","421333.66","541424.44","461817.53","468537.06","461365.44","622499.0"
"ACTR1A","459706.97","307579.56","442843.97","405656.47","408057.53","437560.38","398068.44","346316.0","540232.94","400458.38","445340.06","361101.25","533370.9","583428.56","398834.34","503365.72","377819.4","378335.56","417788.47","408581.9","331571.25","445525.8"
"COPS2","89544.555","112332.45","98628.96","100673.336","102849.664","111394.34","97933.91","103278.51","110129.3","106691.414","124218.26","138506.36","76935.234","88228.336","94313.56","75030.375","90809.78","80422.55","93820.61","112116.48","104958.75","96541.72"
"ABCE1","114247.516","116839.46","116386.9","108384.11","107481.26","99770.3","116176.125","117919.08","115500.35","106959.46","113051.52","106992.516","144245.0","141104.84","147824.52","133284.97","125824.48","130503.12","139500.0","129206.79","113335.24","138263.14"
"RAP1B","581636.94","378541.34","710225.75","644629.9","523699.5","677365.1","550134.06","488850.03","1268002.5","741224.44","855222.8","752971.94","744676.7","617896.75","511302.6","688741.75","557358.9","786043.7","661569.56","532982.0","581227.1","602063.4"
