"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"CCDC22",13.58618,12.94998,13.72016,13.264,13.19938,13.47664,13.21261,13.53559,13.58746,13.51527,13.56364,13.59898,13.20515,13.80119,13.07592,13.43804,13.24943,13.49892,13.11248,13.19571,13.3473,13.6106
"CCDC25",11.97583,11.96423,11.98262,11.75832,12.71045,12.61748,12.67147,12.49335,11.96367,11.96516,11.86252,12.41188,11.33319,12.22054,11.71561,12.50648,12.06367,12.42019,11.46988,12.63365,12.02063,12.39971
"CCDC47",14.17274,14.00092,14.3258,14.03088,14.25273,14.38379,14.45372,14.28934,14.16847,13.71679,13.99258,14.0007,13.8912,13.73313,13.88827,13.50388,14.33482,13.70825,14.13487,14.13329,14.39126,14.20417
"CCDC50",12.79043,12.09606,13.05418,11.7976,12.79385,12.58641,12.51889,12.43497,13.24004,11.74278,12.40505,12.48331,10.79372,11.8434,12.28184,12.43203,13.11842,12.66525,11.68715,12.81017,12.28771,12.00149
"CCDC51",10.60412,10.52527,11.27505,11.30496,12.31014,11.863,11.52925,11.07332,11.64033,11.24592,11.50269,11.2674,11.27041,10.98369,12.12564,12.49688,10.89779,12.33915,11.4288,11.60157,12.10395,11.6319
"CCDC6",13.43542,13.23208,14.03298,12.82646,13.60159,13.58092,13.34177,13.11778,14.07553,13.69953,13.66449,12.79849,13.8068,13.26246,14.28485,13.33829,14.09992,14.40516,13.67601,14.15479,13.72321,13.76156
"CCDC80",12.08998,10.4303,11.29946,9.53946,12.85805,11.53918,12.35157,11.15191,12.63001,11.29763,12.62778,11.57509,15.37579,13.48436,15.38717,11.8647,14.63854,12.70963,15.1134,14.42524,15.15984,14.44395
"CCDC86",11.3232,10.725,11.3101,10.73332,12.10666,11.99275,12.00661,11.74083,11.44389,10.78922,11.93487,11.20351,11.36633,11.84357,10.60791,10.709573682055,9.41054,10.4993735618443,11.80723,11.88204,12.13471,11.79313
"CCDC88A",10.33744,9.42931,9.77061,8.73878,9.95807,10.15251,10.41404,10.81066,9.79458,9.05949,10.23121,10.0625,9.74357,9.85427,9.58793,9.31095,9.70471,9.51022,9.8499,10.14574,9.57105,10.45256
"CCDC9",11.22538,11.99971,11.12459,12.16899,11.19587,11.60777,11.62043,11.65379,11.63424,10.36956,11.06344,10.86869,10.20103,11.21599,11.72546,8.94535,11.38586,9.93321,10.31192,11.99866,11.72633,11.2672
"CCDC90B",10.2165,11.01817,10.95684,11.82917,10.31101,10.82102,11.31028,10.50102,10.73934,11.19864,10.74409,10.89935,10.10835,11.13696,10.76368,11.79412,10.7447,11.44556,10.16384,11.21804,11.23452,10.45929
"CCDC91",12.09077,11.22548,11.75669,11.02236,11.41471,10.57344,11.61747,10.84598,11.85081,9.92036,11.2992,11.26687,10.09182,9.40117,10.70831,11.48114,11.06927,11.68602,9.80764,10.78489,10.60005,10.24334
"CCDC92",10.50741,11.71289,11.11808,10.8351048529753,12.53593,11.7246919650352,10.9641,11.8831,12.15622,10.36822,11.66322,10.94105,11.65643,10.2608130309127,10.69463,9.51822878279331,11.48523,9.38174,11.24042,10.84897,11.3906700440588,10.57107
"CCDC93",13.71776,13.67142,14.03208,14.13444,13.19005,13.28348,13.83374,13.62707,13.69035,13.62465,13.7768,13.40429,13.20595,13.65276,13.27665,13.80081,13.3464,13.7654,13.13234,13.37576,13.17607,13.53945
"CCDC97",8.90546,9.9061,8.72157,9.83643,8.97849,9.91046,9.82369,10.18152,9.71,8.0687,9.38977,10.06886,7.93373,8.60889,7.6556163771478,8.0877355880133,8.35234,8.2763440416959,7.65626,8.64488,9.34587,8.62339
"CCM2",10.54879,9.1621,10.76794,10.08473,10.4872,10.68791,9.76101,10.7178,11.17415,11.26048,11.01687,10.62765,10.0819,7.50203,9.70368,9.23349,10.52162,8.95557,9.58923,10.31025,10.91753,10.8688
"CCN1",13.96507,13.25824,13.89497,13.64372,14.02633,14.53758,12.75555,13.88388,14.67571,13.94789,14.06377,13.82014,14.23738,13.39763,14.65189,13.01603,14.78955,13.69375,14.44075,14.03482,14.37455,14.26976
"CCN2",15.92126,15.47398,16.03437,15.29507,14.93977,16.25563,12.19093,15.49659,16.65385,16.05586,15.03012,14.79856,14.1602,14.01679,15.72737,14.80054,15.9126,14.73771,14.31095,15.55243,16.07383,15.8679
"CCNB1",7.93328,9.32082,8.20583210255843,7.74153,8.26853,8.82227,8.58844,8.74662,9.1348,7.20794,9.69049,7.20444,9.07655,8.71577,8.33503799490246,9.02153027395156,8.37378,9.75875,9.62078,8.23455,10.50121,8.39564
"CCND1",11.27947,12.2042,11.42229,11.60579,11.21767,11.36392,11.61729,11.24974,12.5886,12.23819,11.73675,12.0769,11.4479,10.6706,10.85118,11.05683,12.47462,11.11811,11.82435,11.50593,10.40573,10.83276
"CCNDBP1",10.41706,9.23195,10.49921,10.27118,8.16806,8.44525,10.44445,6.85106,10.10477,9.45407,9.10776,9.00399,9.58576,10.75961,8.71639,10.49631,11.16329,10.10771,8.8312,9.87148,10.25502,8.0052
"CCNY",12.86533,12.52274,12.613,12.7174,12.47214,12.85546,13.16362,13.33515,12.56554,12.13521,12.95866,12.78381,12.11808,13.12679,11.50588,11.80931,12.37292,12.32226,11.28232,13.3173,12.80859,12.79469
"CCNYL1",10.54551,10.20521,11.13434,10.65282,10.87934,10.67748,11.09666,10.59282,11.55458,10.67328,10.81671,10.84975,12.89078,12.21818,11.76421,10.83841,11.55525,11.40761,12.05221,11.65689,12.03782,12.3798
"CCPG1",13.10726,13.14074,13.02209,13.2067,12.25603,12.92812,12.80396,12.84217,12.69406,13.18109,13.34475,13.39524,12.07695,11.63305,12.19271,11.15558,12.68907,11.5643,12.06968,12.47829,12.48372,12.47453
"CCT2",16.77936,16.67547,16.9006,16.59139,16.8306,16.77648,16.57966,16.63135,16.83298,16.60402,16.67107,16.857,16.42016,16.66547,16.70999,16.91408,16.91503,16.81811,16.68706,16.75319,16.69087,16.32672
"CCT3",16.19156,16.02624,16.20096,16.02078,16.2691,16.21089,16.11392,16.04244,16.29784,16.10741,16.03499,16.17561,15.95068,16.06103,16.0396,16.39751,16.3271,16.18784,16.20963,15.96796,16.11509,15.97638
"CCT4",15.93428,15.92275,16.30031,15.67296,16.29175,16.17747,15.92719,15.83258,16.36278,16.33572,16.30457,16.0821,16.04864,15.95553,16.44358,16.34209,16.47684,16.26979,16.43417,15.97233,16.1944,15.95931
"CCT5",16.63203,16.67158,16.83406,16.60588,16.91977,16.81302,16.50144,16.63835,16.89611,16.663,16.70986,16.77853,16.39811,16.59153,16.67677,16.92342,17.01832,16.82129,16.82406,16.62856,16.81324,16.51621
"CCT6A",15.11495,15.10055,15.20551,15.04345,15.16317,15.20767,15.049,15.03816,15.13345,14.89557,15.0449,15.164,14.5366,14.74431,14.81915,15.39146,15.26454,15.1798,14.747,14.88952,14.8358,14.64261
"CCT6A;CCT6B",14.91049,15.63316,14.8616,15.45636,15.14667,14.86123,14.93811,13.98994,15.20558,15.61443,15.15895,14.59967,15.64941,15.12726,15.52904,14.88072,15.13108,15.26993,16.61869,15.2554,15.43927,14.45999
"CCT6B",13.56532,14.80432,14.74706,14.03985,14.04412,14.37728,14.20287,13.888,14.53099,14.61399,14.1966,13.97223,14.2257,14.61888,15.58141,14.42483,13.76959,14.78773,15.63722,13.89366,14.84198,14.09662
"CCT7",15.67447,15.72456,15.95367,15.55569,16.02979,15.99089,15.58161,15.66429,15.99262,15.9723,15.90734,15.89507,15.74322,15.62342,16.02605,15.95418,16.04807,15.91537,16.1193,15.81259,16.01641,15.75551
"CCT8",16.86009,16.83575,17.04011,16.49636,17.27592,17.19634,16.80302,16.85387,17.29618,17.22724,17.17518,17.07818,17.18726,17.17689,17.27438,17.33067,17.29842,17.17927,17.40921,17.38229,17.35202,17.09238
"CCZ1;CCZ1B",12.76938,12.82146,12.81845,13.20419,12.00803,12.46164,12.75724,12.16693,12.57011,12.64915,12.65994,12.83604,12.32518,12.63656,11.63877,12.65215,12.03607,12.76193,11.9567,12.25332,12.46897,12.41166
"CD109",14.45379,14.73106,14.50633,14.26975,15.57867,15.81492,15.68448,15.87172,14.49092,14.45982,14.66048,15.25578,13.63433,12.38104,12.79753,11.88468,12.60228,12.46858,13.92357,14.32893,13.21825,13.77962
"CD14",11.17488,11.96782,10.62901,11.99198,11.3854,12.37572,12.47527,11.98906,9.54296,13.04678,11.12133,12.75221,10.88292,12.01384,11.6713,11.04971,11.192,10.61302,10.73858,13.06369,11.62386,13.01937
"CD151",14.03133,14.69398,13.94784,14.58274,13.88581,14.44292,13.80243,14.15321,14.02394,15.12163,14.22278,13.6874,14.08062,14.80419,14.25383,14.78369,14.43819,14.45694,13.81519,14.54826,13.98972,13.74432
"CD200",12.05512,12.58927,12.84013,12.67643,13.51553,12.87069,13.28318,12.9308,11.87706,12.56268,12.83996,13.32765,12.15505,12.73761,13.00556,12.80239,13.2934,12.67061,12.86923,12.70136,12.51506,12.51449
"CD276",13.62809,13.56303,14.58238,13.18052,14.04907,13.94157,13.93992,13.96958,14.26282,14.49227,14.08852,14.4904,13.60372,13.06877,13.17592,12.96009,13.6066,13.44991,13.48467,13.31956,13.11779,13.3805
"CD2AP",13.7447,13.60356,13.90122,13.36599,13.61969,13.5483,13.51516,13.19776,13.85663,13.56716,13.53658,13.43205,13.26213,13.26154,14.1315,13.97232,14.12414,13.74713,13.7218,14.17521,13.75666,13.49745
"CD302",9.58323886493686,10.33946,9.27041,10.30194,9.57568,10.63667,9.70757,10.45217,9.58747,10.04716,8.62076,10.52126,8.28686,9.61304,9.11691,7.09711,9.14507,8.04558,8.52396249696339,9.4023,9.18213451243817,10.32264
"CD44",17.91033,17.04511,18.0886,16.95501,19.11776,17.73886,18.6222,17.3632,18.42735,17.67077,18.50453,17.29274,18.31182,18.20822,17.79803,17.08735,17.71893,17.18753,18.85735,17.94642,18.62547,17.52246
"CD47",13.3837,13.97374,13.95339,12.58349,13.97548,13.55611,13.26994,12.82518,14.32108,14.35386,14.26516,13.73843,15.36188,13.59452,14.20791,14.54084,14.38246,15.14384,15.39505,14.93653,15.16084,14.59159
"CD55",11.66777,11.56498,11.76688,10.77713,12.65979,11.74399,12.09506,11.75821,11.51942,11.21748,12.38709,12.01061,11.91599,11.11773,11.43227,12.41619,12.1292,12.528,11.95548,11.50672,12.51736,11.48854
"CD58",11.15513,10.82939,10.54948,11.74176,10.5731,10.5917,10.80214,10.58614,10.58187,11.19848,11.47354,10.63996,10.50195,11.45223,11.28941,11.58455,11.06079,11.31449,10.19669,11.03249,11.11123,11.51706
"CD59",17.78338,17.40892,17.92095,17.27093,17.61718,17.98124,17.27363,18.00648,18.06622,17.69061,18.00169,17.69963,17.84597,18.59545,16.57657,17.17967,16.89158,17.18254,17.39905,18.39895,17.95163,18.43184
"CD63",16.22518,16.47141,16.40275,16.26096,16.03913,16.29911,15.84515,15.5994,16.48968,17.55308,17.64806,16.39966,16.78355,16.95258,15.48414,15.71125,15.6723,15.46311,16.56124,16.09057,16.20149,15.58417
"CD9",13.79879,14.23896,13.92565,13.83489,15.0216,15.65627,15.88977,16.32807,13.8852,14.40117,15.22454,15.52046,15.71977,16.43519,15.22164,16.13754,15.90886,16.41525,15.95259,16.2255,15.97475,16.15206
"CDC123",11.29536,10.77661,11.01319,10.84454,11.4806,11.48057,11.34623,10.82158,11.30525,10.63339,11.36674,10.85546,10.87782,10.71712,9.78497,10.235,11.39123,9.90283,11.47751,10.15362,9.76918,10.48949
"CDC16",9.62466,9.90709,10.57804,11.10491,10.61438,10.57999,10.43512,10.38749,10.67893,10.39266,10.43298,10.89765,10.07772,10.43759,7.27381,9.66395,10.48653,10.71278,9.74314,10.27742,10.77345,10.11095
"CDC26",11.29366,12.25917,12.4511,11.92608,11.38772,12.26642,12.20877,12.08099,11.20436,11.29986,11.74605,11.80276,10.91912,11.74843,10.18192,11.32327,10.96381,11.4475,11.70029,12.06879,11.13965,11.73921
"CDC27",10.337,9.98807,10.61907,10.91086,10.61587,9.92715,10.68135,10.41794,10.50657,10.20677,10.75615,10.17625,10.32809,9.61092,9.21951,9.89432866464878,10.38397,10.24242,10.27275,10.16801,10.00191,10.51444
"CDC34",11.86821,10.92125,10.35898,11.59712,11.32398,11.68425,11.39752,11.56337,11.24205,10.70955,11.44625,11.20575,11.02902,10.48738,10.85062,10.0729804836084,11.68139,10.32024,11.15713,11.22943,11.66402,11.18345
"CDC37",14.52553,14.47534,15.03924,14.0588,14.60961,14.73345,14.15233,14.45857,15.04714,14.52441,14.3942,14.64432,13.68892,14.03993,14.63842,14.27753,15.07741,14.6397,14.59605,14.87782,14.51868,14.46477
"CDC37L1",10.50219,10.26532,10.0089,9.4459,11.17922,10.24858,9.828,9.56623,9.44866,9.77601,9.30019,10.401,9.32504,10.2769,10.08289,9.45455,10.65551,9.91668,9.89035,9.95834,10.51554,10.53613
"CDC42",17.02565,16.85675,17.33572,16.88053,17.24213,17.28504,17.19548,17.08457,17.41321,17.11458,17.1802,17.62766,16.82833,16.75782,16.90816,16.54178,16.99612,16.54006,17.06584,17.27503,16.88847,16.96278
"CDC42BPA",11.40706,10.76662,11.74496,10.68276,10.70154,11.27636,11.67636,11.46928,11.18327,11.6356,11.64799,11.52112,10.73813,10.52197,11.1214,11.13581,11.48166,10.77732,10.52062,11.35691,11.19607,11.39116
"CDC42BPB",13.88145,13.59508,13.87107,13.85589,13.3241,13.79414,13.79102,13.94322,13.56499,13.71388,13.68186,13.89857,13.29107,12.81068,13.61356,12.69464,13.50829,13.45249,12.92588,13.84258,13.71319,13.84644
"CDC42EP1",13.77204,12.76872,13.83493,12.83426,13.18223,12.82941,12.92465,12.84947,13.56957,12.74249,13.28976,13.26015,12.65283,13.72012,12.92895,13.06382,12.7231,13.29919,12.40828,13.26077,13.32545,13.14345
"CDC42EP2",10.25226,9.12862,10.03805,9.39161,10.6891,9.54906,10.50128,8.1462,11.51905,9.26657,10.96832,9.81068,10.82236,10.61304,11.33125,11.64092,11.10305,11.33035,11.23296,11.46165,11.11795,11.23242
"CDC42EP3",11.81005,11.09908,12.79165,12.00376,12.74597,12.1297,12.01594,12.12811,12.92106,12.3127,11.79487,11.88286,10.39354,9.15928,11.27658,10.43107,10.29159,10.3177229482977,10.99929,11.29428,11.6947,10.51369
"CDC42EP4",9.98561,9.6605821763159,10.43347,9.74497,11.61339,10.09898,10.00115,10.08619,10.2021,10.029,10.96007,10.46038,11.92002,11.22738,11.102,9.98072163354303,10.58495,9.42644,11.93906,10.18543,11.66322,11.14223
"CDH11",14.06451,13.57856,14.293,13.71522,14.15163,14.36731,13.68295,14.05089,14.20169,13.66171,14.1562,14.34315,12.94758,12.4463,13.43186,12.45196,13.33974,12.63151,12.79375,13.96694,13.32606,13.68749
"CDH13",14.57589,13.9846,14.33578,12.75919,13.61674,13.66488,13.73631,14.42722,15.05611,14.96715,14.26203,14.32408,14.6159,15.18187,15.33724,14.69502,15.37227,15.52832,15.4338,15.95785,15.52459,16.072
"CDH2",12.9015,12.69401,12.48989,11.94033,11.85393,10.89166,10.9281,11.34593,13.33141,12.73721,12.19582,12.24826,12.52661,12.63177,14.00862,13.64286,14.04052,14.11495,12.85171,13.38254,13.53508,13.64758
"CDK1",12.32991,13.11684,11.3103,13.10073,13.57883,13.4057,12.95842,13.52204,12.93856,12.84109,13.18806,13.00773,12.93594,12.36669,12.12697,12.460089027926,12.4357,12.78762,13.12765,11.92215,13.82793,12.48054
"CDK11B",12.177,11.06587,11.71462,10.00973,12.1729,12.05458,12.26467,11.72696,11.6887,11.70232,12.08886,11.22685,11.67856,10.44208,10.53936,8.71467,11.31878,9.46096,11.78088,11.78075,11.88474,11.89075
"CDK12",9.55008,9.96564,9.0774,9.41877,9.49552,10.1658,9.81796,10.13617,9.48568,9.33544,9.52136,9.19138,9.61863,7.95334,8.06962,7.52716930506394,8.86853329784811,7.75749,8.97079,8.93179,9.06992,9.02015
"CDK16",10.68157,10.39509,10.23875,9.09684,7.30603,10.27586,10.58416,10.77623,9.54308,9.19269,10.29751,10.84728,9.68486,8.88736,9.55343,10.46352,10.15507,10.03386,8.71781,10.36147,10.00598,10.1535
"CDK2",11.25207,11.49581,10.77428,11.29801,11.51037,11.62188,11.00369,11.92326,10.98894,11.03388,11.94774,11.43215,11.43562,11.11418,10.80178,10.81672,11.24124,11.44143,10.80079,10.74939,11.6287,11.5038
"CDK4",13.25135,13.13538,13.04449,12.97086,13.09196,13.22946,13.39115,13.3945,13.40477,13.05262,13.43913,13.3692,12.58067,12.74283,12.22572,12.40523,13.01788,12.35168,12.5323,12.69168,13.0759,12.82907
"CDK5",13.1353,13.23899,13.62159,13.44992,13.31437,13.42212,13.3886,13.52315,13.47293,13.49287,13.52689,13.38846,13.5974,13.6009,13.59645,13.92797,13.86424,14.18737,13.02675,13.21282,13.68817,13.97416
"CDK5RAP3",13.58859,13.3545,13.46446,13.5474,13.29906,13.61837,13.29607,13.36449,13.42422,13.4084,13.54978,13.58382,12.89009,13.51668,13.10375,13.0604,13.27553,13.05356,13.3111,13.69787,13.41266,13.5369
"CDK6",11.78425,11.52396,11.20949,11.50276,11.88221,12.08904,12.54267,12.50901,11.63823,11.81344,11.65921,12.21262,9.41168,11.00032,10.99341,12.09019,12.20579,12.10671,9.79061,11.39686,10.51213,11.3729
"CDK7",10.22845,9.80763,9.46238,10.46408,10.70192,10.61817,10.66608,10.46158,10.67878,10.3328,10.27324,10.42183,10.8811,10.00599,9.80651004605147,10.00137,9.9352,9.94732,10.29358,10.54177,10.48156,10.56379
"CDK9",9.54212,9.77036,9.49948,9.61784,9.32772545676968,9.95692,9.81638753025287,10.13673,9.18693,9.36537,8.93829,9.23729,10.15963,10.00003,8.4875,8.71601,8.93300592360989,8.8359,8.99214,8.97718,9.6494,9.55249
"CDKN1A",10.91344,10.05148,12.13345,10.02651,11.22646,9.93085,11.02632,10.07723,11.87165,10.86917,11.12477,10.28265,10.27199,10.3137,10.3734,10.94812,11.65117,10.49537,10.47043,10.09261,11.00663,9.47609
"CDKN2AIP",10.57962,9.21622,10.87018,9.57243873474206,11.42118,10.68948,10.89127,10.79137,11.44558,9.98755,10.76186,9.8544,10.21359,11.06047,10.29267,9.84058,10.25872,10.44343,10.40806,11.23839,10.67748,11.03163
"CDKN2B",12.68101,12.86159,12.56942,11.54056,10.95056,12.11356,10.2125,11.76379,12.59122,12.85002,12.11064,12.62849,10.93371,12.12175,11.89418,11.50303,12.41724,10.75972,10.95839,12.22017,11.06418,10.33418
"CDKN2C",10.86583,11.93568,12.80795,12.51897,14.10703,13.24259,13.44052,13.8349,12.8518,12.83945,12.81971,12.91206,12.62311,13.33938,12.8474,13.37557,11.87903,12.80773,12.48886,13.17256,12.96916,12.95067
"CDR2L",10.98934,10.06313,10.14389,10.06805,9.90792,10.45929,10.35189,8.10143,10.55583,8.82782,10.25582,10.35083,10.40504,10.20631,11.12768,10.82318,10.96354,11.12624,10.80898,10.02194,10.36171,10.8605
"CDS2",9.68355,10.03609,8.59559,10.52242,9.5365,9.58815,10.23038,9.36033,10.21061,10.17791,10.64262,9.76344,10.90709,10.68234,10.10652,10.51933,10.29034,10.42279,9.43474,10.03166,10.86777,10.63979
"CDV3",15.18053,13.90771,15.43182,13.54954,15.43105,15.06374,15.06629,15.24166,15.5668,14.6421,15.2703,15.31702,14.81976,15.25064,15.25108,14.81355,15.92136,13.63657,15.37541,15.65119,15.37774,15.00715
"CELF1",12.60969,12.63639,12.49716,12.32502,13.20696,13.01521,12.96096,12.91511,12.82856,12.49338,12.47464,12.97429,12.19027,12.88854,11.77216,11.94901,11.56769,11.47983,12.9656,13.1197,12.3596,12.3714
"CEMIP2",11.00526,10.78122,10.89497,11.39898,10.97746,10.95537,11.02509,10.1986,11.54799,10.66546,11.05984,10.16051,10.65584,10.97088,10.81287,11.49001,11.88362,11.69082,11.0916,11.88988,10.89633,11.32131
"CEP170",13.27197,12.82568,12.68489,12.78709,13.16125,12.69585,12.79261,12.22006,13.31444,12.20565,12.90361,12.46862,12.70877,12.02171,13.31931,12.11221,13.63758,12.42791,12.99188,12.62209,13.47207,12.70138
"CEP170B",11.6428,11.50829,12.25653,10.67309,11.6563,11.57316,12.09675,11.81797,12.03867,11.88381,12.12172,12.00166,10.82393,9.90949,11.58171,8.48611619209544,12.25573,8.06682,11.02065,11.58502,11.42093,11.43333
"CEP41",11.72007,11.13618,11.03652,10.936,11.65515,11.05471,10.88804,10.85857,11.39089,10.92293,11.22143,10.48561,10.33204,11.44671,11.13793,11.31888,11.18352,11.20797,10.83404,11.90199,9.81977,10.78431
"CEP43",10.07612,9.64443,10.88011,8.51299,10.77139,9.81355,10.41018,9.61568,9.82565,9.81889,9.61263,9.58467,9.71683,9.15902,9.5063,9.29942,9.67264,9.30696,10.03035,9.57476,8.66977,9.06151
"CEPT1",11.76631,12.48273,12.82491,12.17429,13.3571,12.39235,12.77546,12.85348,12.5735,13.65094,12.90785,11.37222,14.12172,12.55634,14.52439,13.98611,14.16042,13.53778,13.87629,13.04074,14.27952,14.24482
"CERCAM",12.54904,12.09208,11.84445,11.52027,12.21707,11.35429,11.80868,10.22132,12.04189,12.21966,12.69228,11.54204,11.88813,11.02927,12.03718,9.71814,12.092,10.42441,11.47645,11.28134,12.44829,12.14924
"CERS2",12.39456,12.79321,12.57318,12.28349,11.84982,12.66744,12.81839,12.78366,12.60716,12.023,13.17184,12.33072,12.3321,11.58985,12.02922,11.91928,12.44994,12.72698,12.28727,12.66477,11.95777,12.55627
"CERS5",11.88096,12.54938,11.27583,11.4793,11.5499,11.76864,11.81458,11.31735,11.74138,11.04646,11.96665,11.69353,12.04408,10.47957,12.25523,12.66802,11.77918,12.76229,11.14874,11.52775,12.28596,11.76978
"CERS6",10.71875,11.86357,10.95841,12.24632,10.71649,11.66699,10.31848,11.55989,10.9434341267459,11.98137,10.75397,11.74692,10.64367,11.257907003481,11.51845,11.27505,10.56261,10.98859,10.90195,11.18937,10.28091,10.99581
"CERT1",12.3519,12.396,12.76603,12.65568,12.41689,12.94426,12.24854,12.93329,12.24532,12.42852,12.46665,12.73877,12.15282,10.91675,12.06003,10.62192,11.96577,11.92451,12.13542,12.41632,12.30841,12.28103
"CES1",14.5429,15.0307,14.61636,14.49373,12.93153,13.33915,11.7819852002557,10.62009,13.75741,14.9262,13.263,13.68914,12.951,14.52429,12.929,13.87017,12.07697,12.60738,11.60874,13.51867,14.32729,14.80228
"CES2",11.2882,9.50603,11.19248,11.33452,10.11295,10.66499,10.92627,10.26234,10.8555,10.41177,11.24644,11.18441,12.1133,10.97947,12.08209,11.19345,12.27652,10.79141,11.19187,10.79529,12.06795,11.27802
"CETN2",13.78259,13.23501,13.87191,13.14638,13.87735,13.37003,13.60213,13.23787,13.66174,13.03082,13.24896,13.45683,12.25764,12.65392,13.54556,12.42625,13.27897,12.99691,13.13455,13.18574,13.28561,13.20483
"CFAP20",12.58383,11.90078,12.16915,12.468,12.17017,12.256,12.27136,11.95439,11.76107,12.37347,12.53649,12.08896,12.03175,11.22165,11.48537,10.83355,12.16273,11.27245,11.60784,12.01021,12.23886,11.85334
"CFAP410",8.84088,8.8069,10.08043,8.89529,9.49214,9.7096,9.13447,9.79414,8.98521,8.84523,9.7248,9.1492,8.75931,4.62802,7.71442,6.79678,8.30276,7.59137,7.62721,9.32766,8.39142894727207,7.85539
"CFAP97",11.45217,10.22217,10.91186,9.60566,10.60855,10.8716,11.1896,10.68115,8.60004,10.14505,10.91636,10.91865,10.49989,9.2956,9.89606,8.97393,9.04241,9.20658361650973,10.04689,10.5188,10.09314,10.55865
"CFDP1",10.54863,9.3508,9.97506,9.42316,10.91719,11.29138,11.16038,10.64141,10.65259,9.41727,10.87458,10.43582,10.22109,10.3140150881936,10.11206,9.75115137891716,10.67084,10.192874277703,10.1189,11.63732,10.98016,11.21149
"CFH",10.2028,12.59073,10.52565,12.39391,10.75773,12.25707,11.62822,12.64188,9.77984,12.02512,11.25881,12.34167,11.54206,12.10627,12.6971,12.22976,12.24546,12.64433,11.86831,14.1482,11.99096,13.87466
"CFL1",18.35863,18.30757,18.40449,18.2104,18.34309,18.2635,17.93438,18.09186,18.46874,18.42501,18.14447,18.26371,17.61457,18.31725,18.35367,18.5759,18.41244,18.45102,17.8402,18.17132,17.91319,18.24778
"CFL2",18.40005,18.25901,18.49517,18.27444,18.81719,18.08888,18.24108,18.09055,18.67608,18.44347,18.44227,18.5131,18.0635,18.27911,18.17657,18.10315,18.0747,17.95897,17.96251,17.80575,17.38509,17.96751
"CHCHD2",12.78141,12.20674,12.87113,11.81435,13.06608,13.20051,13.06258,13.02916,13.21731,13.39042,13.11785,12.4883,12.16556,12.63539,13.39508,13.16108,11.88623,12.08434,12.6502,13.42175,12.4239,12.23701
"CHCHD3",13.73744,13.60936,13.58658,13.94371,13.5961,13.60512,13.52754,13.51421,13.58648,13.69242,13.52317,13.76133,12.22911,14.13985,12.39534,13.16071,12.67262,12.80793,12.90845,13.29912,13.1697,13.30028
"CHCHD6",11.14086,11.65581,11.5422,11.74446,11.25132,11.1677,11.14519,11.87667,10.98385,11.16058,10.99822,11.36233,9.6562,11.56022,10.23733,10.52606,10.51905,10.361,10.19638,11.03823,10.59256,11.08837
"CHERP",12.27616,11.49621,12.07096,11.43205,12.18074,12.28291,12.5966,12.29585,11.87328,11.61446,12.17664,12.30141,11.999,9.80873,9.83683,10.78113,10.73016,10.33565,11.85981,12.29737,12.21247,12.31246
"CHID1",12.97458,12.90386,12.90749,13.01616,11.8834,13.00673,12.42756,12.77534,12.42737,13.069,12.73417,13.43465,13.29172,13.67795,12.61312,13.42976,12.73229,13.20855,12.68448,13.86828,12.78187,13.70401
"CHKA",9.82239,9.79367,10.24016,9.00075,10.45743,10.24397,10.43153,10.29907,9.00357,9.91276,9.81177,9.86851,9.48455,10.81809,8.6114793225366,9.28135,8.31412,9.99064,10.08676,7.48516,9.1729,9.54642
"CHKB",11.54624,11.24969,11.6775,11.45049,10.75114,11.70383,11.39139,11.51493,11.37492,11.10601,11.68525,11.49801,11.34181,11.87789,10.19016,11.48367,10.32727,11.19485,10.89146,11.70025,11.38844,11.67602
"CHM",11.08146,11.27476,11.03339,10.95053,10.38383,10.96182,11.01267,10.5395,10.73682,11.25935,11.17813,10.98762,10.1397,11.03018,9.63104,10.99005,10.27715,9.75209,10.39862,11.11048,10.53573,10.2549
