"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"SPTLC1",12281.4,15881,13138.6,11920.9,14649.8,17464,15110,12070.5,15959.8,17517.4,17582,15502.3,11233.4,7703.42,13240,5821.94,20873.4,12212.4,9482.45,12134.4,14021.8,14098.9
"SPTLC2",2157.42,2449.04,2801.68,3556.07,3177.34,2888.08,3807.04,2908.7,4092.04,4229.04,4616.79,3258.92,2518.53,1726.38,2499.09,1301.31,4374.14,2288.72,3114.67,2263.45,4341.58,2119.56
"SQLE",2456.23,4005.48,2092.82,3135.91,1350.23,3241.54,1847.74,1904.2,1855.94,3613.91,2820.96,3864.19,2622.7,2071.42,795.871,1607.31,2791.41,2028.87,2206.95,2155.67,3443.65,4073.98
"SQOR",36550.2,36316.5,43149.1,41365.1,44051.4,61039.2,49960.5,73737.2,40892.1,42724.3,55309.8,56259.1,20550.8,31670.6,15815.6,23121,9346.95,16194.9,10846.8,13824.5,13162.9,20211.4
"SQSTM1",31841.4,20422.7,32501.7,20941.2,57745.2,59451.9,45133.3,41986.1,36700.2,29871.8,49151.3,41603.3,40841.2,23760,10124.7,13052.4,27802.4,8246.26,31416.2,16262,34597.8,10366.9
"SRA1",14656,11214.2,7947.91,6602.81,6309.99,7269.4,5271.91,3376.67,8999.54,7954.94,9888.93,7094,3441.63,5022.72,6211.07,3206.07,6560.19,5645.56,5768.34,7477.5,5257.95,5096.05
"SRC",4558.06,3845.31,4924.82,4627.56,4665.28,4661.56,2455.49,6164.55,4909.46,5321.5,5264.34,4705.49,7689.6,6708.52,5577.06,3154.96,4347.59,5247.98,5954.73,6388.86,7764.79,9484.25
"SRGAP1",3238.24,2616.79,3575.53,2952.55,4141.64,5484.16,5630.43,4726.29,4134.21,3675.52,5409.62,3358.91,3266.44,2393.77,1094.21,1912.97,2217.74,2122.9,1902.05,2698.02,2996.45,2023.03
"SRGAP2",1763.04,1468.78,1069.96,1234.56,1536.32,1741.15,2612.9,2165.33,1522.63,1445.6,1191.92,1325.62,333.596,1599.07,944.52,1238.95,1574.87,873.937,1007.32,1554.89,1954.37,993.313
"SRGN",411.161,1821.74,271.345,1288.4,1337.62,2865.55,NA,728.716,1172.41,2068.3,1120.18,1971.45,966.265,511.963,1158.64,1620.1,3379.11,1107.5,1241.11,2295.7,2304.35,2346.05
"SRI",55418.6,45156.8,62904.5,37104.9,84710.3,67005.6,53111.3,59910,52480.8,58025.4,63189.7,52852.3,61191.3,71546.5,58961.2,49082.5,39057.3,39019.4,69904.7,74377,61265.6,61479.4
"SRM",31984.9,24696.8,23688.1,20147.7,32673.2,50233.8,26519.4,63146.8,29771.3,22232.7,30201.4,36105.7,44803.4,44319.6,42041.5,35354.5,55256.6,39289.7,37825.8,37650.7,53792.6,45368.2
"SRP14",34596.3,21848.2,33100.4,16210.8,55342,38926.6,42039.9,38686,35776.5,21109.8,34575,32531.4,23049.9,27612.4,26378.2,16467,30564.4,16975.8,27097.9,31832.3,26552,28934.4
"SRP19",5496.17,3809.05,4536.01,3792.39,3974.93,4600.51,4169.58,3309.88,4991.08,3375.36,5139.52,3493.23,2445.03,5600.79,2618.64,5840.34,5338.74,4103.83,2887.54,4748.44,3302.31,3351.95
"SRP54",6885.89,6893.24,6674.73,5917.17,7176.77,8310.09,7044.35,7197.62,6908.19,7668.89,6732.6,7316.61,6026.23,6277.49,6133.24,6321.24,6631.65,6801.7,6563.78,7742.15,6845.15,7131.27
"SRP68",14105.5,13858.6,15701.6,13044.6,12864.2,13230.1,14299.5,14260.6,14849.6,14990.8,13813.4,14959.2,8847.87,13244.4,15926,13679.4,15559.9,12291.4,12765.2,12235.9,13522.5,12529
"SRP72",20317.8,14828.5,18900.2,15277.5,18705.4,20692.5,21401.4,18504,19319.8,18077.1,17890.9,17129.7,11714.4,15574.8,13805.5,15760.1,17510.9,15645.8,13803.7,20820.1,18521,17375.3
"SRP9",18658.2,10474.2,21562.2,7523.23,32169.6,25629.7,19409.7,18775.4,24381.2,13034.4,18175,18925.2,26198.2,15241.5,20982.8,15290,26019.9,9459.53,38601.7,16646.5,23153.5,26861.8
"SRPK1",2601.49,NA,1146.22,565.365,1513.31,1784.24,1692.71,657.845,1437.84,817.97,804.274,718.445,1317.03,380.353,838.997,NA,1579.12,NA,1726.21,1482.98,1084.22,1275.21
"SRPK2",4526.15,2421.88,5438.68,3030.7,4094.71,6067.39,4287.97,4230.62,4996.01,3420.71,2889.65,5069.62,3451.29,2970.59,2900.92,798.164,3686.9,1685.68,3362.09,5452.02,4152.44,5254.49
"SRPRA",22473.4,16447.2,19624.2,9946.51,15141.8,20166.1,14416.8,12603.9,25691.5,16776,19778.8,19339.8,16740.1,9614.65,17831.2,6350.46,21586.8,11711.1,18224.2,20176.3,19225.2,16804.9
"SRPRB",27641.1,22186.6,23958.8,15771.1,18789.7,23960.5,19001.2,22635.9,25081.9,16152.2,22494.1,28141.5,18281.4,13656.5,19055.9,15240.6,27988.4,17689.5,20366,21679.6,23772.7,23299.4
"SRPX",1990.57,4028.05,2756.66,3468.42,1035.9,3163.59,1788.56,4432.84,2139.74,3667.98,1847.14,5773.91,4277.17,9242.26,2256.63,3102.28,1685.5,NA,786.252,6387.04,1515.93,8680.19
"SRPX2",NA,33.43,183.242,NA,689.958,320.847,53.5368,NA,415.593,155.263,51.7874,189.547,458.387,NA,596.607,NA,NA,NA,504.599,NA,NA,132.79
"SRR",3815.64,3046.69,4064.51,2233.96,2611.43,3942.27,2637.8,3200.55,3523.81,4750.79,3329.54,4076.11,4211.09,6207.61,4214.4,5306.53,2866.7,3877.82,4305.04,4335.14,6049.86,6377.11
"SRRM1",5681.07,4454.41,4075.26,5276.77,5340.76,4886.04,7802.57,4834.43,5730.01,3101.64,4971.96,2633.23,4893.67,449.502,2591.03,313.569,3588.09,701.3,5525.19,6205.69,7058.74,5685.05
"SRRM2",8791.14,4647.56,9493.68,8181.29,12494.3,6087.47,10964.3,7064.28,12048.6,4693.21,11187.3,4742.26,10802.3,3029.73,2106.69,NA,2503.31,1054.62,11704.1,8211.88,15573.4,7233.64
"SRRT",5366.14,4534.64,5464.6,5056.43,8665.1,7350.9,9168.86,7388.91,5419.61,3532.11,4602.07,5572.76,5731.93,NA,1742.83,NA,2692.17,1188.87,4581.59,6063.75,7614.04,6447.53
"SRSF1",19685.3,10078.2,19981,8613.78,38556.2,23766.1,24771.9,22506.2,23774.5,17525.8,17453,16513.1,18098.3,1204.8,12408.2,475.598,13202.6,1117.45,24710.5,25229,33741.5,26658.7
"SRSF10",10144.6,9036.61,10612.3,4574.37,15801.8,13648.3,16442.2,13533,10937.6,4945.04,10598.4,9180.13,8125.76,1618.92,1168.89,NA,2883.8,577.373,8071.44,10171.7,12105.4,9856.67
"SRSF2",6166.06,2889.95,11560.7,5060.33,28087.7,12555.6,7715.4,13350.5,17279.1,16257,10598.4,8555.76,25433.6,1188.41,21975.2,838.045,9598.15,1090.65,33050.4,19460.4,22072.2,25931.6
"SRSF3",50217.7,25972,46926,27510,77007.8,55881.5,58177.1,52938.1,43490.1,36015.9,50701.2,45820.3,36511.2,4812.81,26579.4,1084.38,34431.2,1231.54,52745.4,42301.3,45309.4,44670.1
"SRSF4",4619.99,NA,4761.4,6998.28,5455.51,5844.49,7304.6,8086.56,2013.28,4018.51,4617.16,5494.28,3310.83,NA,1590.46,NA,3097.29,NA,1606.92,3978.38,4849.09,3309.66
"SRSF5",10833.8,4465.38,9468.42,4277.4,19181.5,10873.3,19623.5,8592.57,13347.4,6093.6,10056.2,10557,8859.2,NA,6007.08,NA,8946.81,1154.93,7565.87,8229.99,12453.3,8186.7
"SRSF6",8587.37,2676.32,5440.01,2336.26,11295.9,7130.69,10976.9,8086.27,3953.54,3626.5,4005.64,6574.06,3326.76,1014.55,3052.55,NA,3899.27,NA,3776.12,4361.76,5917.91,5121.03
"SRSF7",21193.2,22371.1,34067.3,18786.6,44233.8,28298,40722,38782,31036.2,21165.9,28837.6,27673.7,30583.4,2424.25,12350.2,NA,14079,NA,29140.6,31652.7,28616.3,25872.1
"SRSF9",16161.9,17655.8,17285.6,17174.4,32617.9,26183.5,22586.6,23944.3,20149.5,13231.9,20614.2,18975,19041.7,4651.97,6790.85,1846.33,9206.17,NA,16604.9,23416.6,23441.9,24616.2
"SRXN1",2066.63,876.585,1982.46,1300.08,2936.88,1960.82,776.421,690.444,1659.15,1378.33,2680.44,1100.92,3166.31,2432.05,3340.29,4983.02,2076.09,2218.18,5283.89,1701.99,3200.41,2359.24
"SSB",41180,52999.5,45653.1,47359.2,50434,75670.7,56792.4,76918.7,45207.8,41761,40610.3,55372.1,27040.7,82834.1,27319.2,77499.9,49853.1,72847.9,29506.2,107367,36503.9,57812.9
"SSBP1",43367.6,24074.2,54645.2,37951,55552.7,47365.3,37860.2,35488.5,45960.8,45389.8,46578.8,50028.9,30753.9,34181.6,32454.8,49993.9,23361.2,30760.5,41481,39058.8,32116.5,32780
"SSH1",2021.3,1464.51,2241.4,405.547,2008.67,1887.8,1436.88,1098.82,5569.27,2063.69,2167.08,1013.42,1487.7,1645.76,2909.41,2875.28,4739.16,3021.91,1139.96,1405.06,2514.92,1626.71
"SSH3",3240.69,4746.91,4742.87,5836.29,3507.15,3875.54,5491,4928.46,3288.64,4224.94,2314.8,4874.88,2400.63,4561.61,3045.91,3711.37,2271.12,4457.43,2277.1,3219.16,2921.7,2858.26
"SSR3",9508.39,3397.32,8559.24,2128.6,12185.1,7499.96,10347.6,8342.8,11681.4,11801.1,8817.46,11590.3,9839.91,7854.15,23734.1,4571.48,20646.2,8055.11,17532,6045.6,8800.72,14992
"SSR4",106695,106030,87890.3,86019,105350,105795,71983.1,73223.5,109872,122308,118801,115090,95063.4,101230,120632,82869.1,145189,100672,119097,118691,135654,140533
"SSRP1",6803.73,501.755,6105.52,NA,12290.8,10023.8,10518.1,8514.87,6747.09,5104.14,8379.58,6219.79,7661.34,1011.93,4247.71,NA,5231.98,968.362,9615.9,6767.33,9791.02,8132.2
"SSU72",1778.94,1527.82,2272.31,1205.35,1989.55,1966.15,1269.1,1976.94,1637.04,1583.64,2437.97,1591.18,1280.79,3689.31,2320.67,3480.13,1908.71,1846.91,1132.59,2091.85,1370.17,2095.82
"ST13",55196.2,37813.5,75204.1,37085.6,60044,57760.1,34365.4,40746.2,57354.6,46749.5,56630.7,57936.7,38384.7,36784.5,56766.6,39157.8,55468.2,52255.9,48373.9,54281.5,62050.1,49741.8
"STAG2",2825.59,1547.18,1873.77,798.239,1950.06,2732.66,4763.16,4176.26,1441.03,887.534,3352.76,2250.77,1708.79,1487.2,NA,560.487,542.313,769.886,1287.36,2285.96,1787.06,2664.28
"STAM",7137.68,7890.75,8788.23,6782.27,7784.38,6735.22,5201.95,6979.85,8185.68,5701.47,7179.63,7010.46,4734.81,5753.4,5975.16,7291.21,8340.39,6237,3766.91,4316.55,5111.82,6675.75
"STAM2",3850.15,4123.28,4910.08,2254.16,4863.77,5649.6,3941.02,3068.89,7828.93,6680.93,6164.56,4995.84,6531.23,5053.53,6373.76,2602.21,7656.26,3200.2,4005.63,5943.58,6459.48,6938.75
"STAMBP",5570.45,4533.36,6745.97,5306.17,6151.94,5777.41,5689.45,5212.38,7505.67,6104.32,6292.85,5713.72,3772.83,6495.21,5749.27,7176.87,7366.24,7138.78,3633.88,5564.3,4933.93,5440.56
"STARD13",1218.83,2141.39,1392.27,2274.07,1493.47,1476.5,1856.58,2568.16,3354.22,3864.04,2874.75,1481.74,1246.84,1134.78,1878.86,2604.84,4840.26,2434.1,1021.23,2457.63,1751.62,1685.7
"STARD5",1847.98,579.273,1177.94,1135.43,3251.96,2108.72,6189.02,4449.1,3143.66,1055.1,2702.43,2422.22,3716.47,5256.8,4632.37,2110.7,3404.67,2970.28,2003.16,7831,3797.37,7247.29
"STAT1",79091.5,56511.5,104517,50321.8,59867.1,47741,64733.7,46697.9,140797,72300.4,111614,47401.5,32797.4,25126.5,119763,81243.9,92266.7,96429.9,21191.8,24685.7,41496.4,40445.7
"STAT2",13404.3,15664.2,13566.4,14473.6,11763.8,19378,16229.7,16554.5,13492.3,18444,18303.4,18868.4,6589.17,4708.42,7181.73,2661.97,7014,5190.94,4296.77,7948.95,6254.22,8459.46
"STAT3",11391.5,13749.4,12777.6,12329.1,9177.83,18798.8,10000.4,17210,11111.3,16171.1,13026.9,18828.3,14378.8,10469.8,15950.8,7936.67,17722.3,15170.1,10579.8,14835.4,15705.7,23658.4
"STAT5A",1789.47,1752.1,1821.06,1772.35,882.407,1857.02,1953.53,2332.13,496.323,1600.8,1058.83,2148.84,608.09,1333.42,647.031,1087.13,758.191,1201.58,634.757,1133.75,677.113,1343.13
"STAT5B",2382.11,2928.21,2274.27,3527.64,1457.27,2778.19,2246.48,3062.16,1830.67,2889.26,1988.44,3740.99,1312,2969.25,1468.72,2148.39,1809.04,2766.24,1490.29,2412.15,1627.21,2646.17
"STAT6",12245.8,12990.9,12295.1,17748.7,11265.8,17366.2,17426.3,16080.9,11511.6,13524.3,16110.5,15350.8,8091.63,16691,7964.7,9404.84,8961.29,11830.9,6513.53,11651.5,7409.29,12881.3
"STAU1",7100.81,8518.64,8454.92,7247.21,11787.1,10409.6,9811.33,9090.43,9515.55,8450.05,8167.89,7661.56,6908.61,8359.37,8607.11,3136.05,10760,4454.78,10133.4,9085.89,10838.7,9356.6
"STBD1",14951.9,17355.1,23867.7,20750.2,15168.2,10540.8,14800.8,9984,21356.4,19609.9,15471.6,14275.5,12007.5,24107.7,18419.2,24963.5,15891.2,26111.4,10798.9,15512.1,21524.7,19552.7
"STC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.575,NA,1306.45,NA,NA,NA,614.673
"STC2",1379.02,3655.58,2332.84,2940.64,3094.88,4232.25,1686.52,4646.1,4687.9,2522.29,1362.15,3672.63,1332.57,6769.87,3390.81,7812.6,7975.85,7800.47,2186.49,5521.29,2561.29,7469.07
"STEAP1",NA,498.421,NA,1497.8,1184.41,1699.2,905.316,568.209,NA,NA,2259.22,839.629,1417.98,2216.75,NA,NA,NA,NA,1505.59,1525.2,540.77,1589.86
"STEAP3",5287.18,3649.5,4334.15,4286.24,13316.4,13598.8,8038.27,10700.6,8544.81,6412.42,16679.2,7967.42,2725.27,1884.97,780.048,NA,1443.75,869.401,783.648,763.251,2567.78,3563.64
"STEAP4",NA,1518.58,222.511,2538.14,5912.18,29085.9,2703.38,19063.3,NA,12996.9,3781.48,12888.9,1003.6,8988.45,6134.59,305.838,NA,1265.57,4599.34,2317.15,NA,3235.77
"STIM1",8725.67,11686.7,9505.23,14719.5,4984.48,6594.11,6136.41,6050.4,8359.75,10737.3,7632.04,13430.2,2284.06,5127.96,4021.11,5253.49,5033.54,5903.03,2562.68,5488.17,2762.89,4952.18
"STING1",8997.8,8221.97,10480.3,8258.21,12583.3,11462.3,12813.4,9083.03,15321.4,14198,11242.9,8141.64,10561.2,6145.27,3538.89,3180.3,4716.78,4843.51,9588.57,8168.57,6143.39,7236.86
"STIP1",105725,92298.5,110750,100038,120670,109231,91075.9,88191.7,119694,91039.1,104386,91749.3,69140.7,92108.2,102523,125596,119701,107708,88742.6,101021,117093,90812.2
"STK10",5273.42,4467.04,4912.29,4104.85,5701.06,3240.27,4692.59,3244.18,5183.25,4645.14,3444.7,4689.35,2017.48,3035.04,4084.74,3423.79,3702.74,3249.83,2325.2,3140.33,2946.3,2907.93
"STK11IP",2494.09,4556.44,4046.58,5673.64,2310.99,1522.21,2128.82,2634.07,2677.1,3054.28,3358.92,4743.82,1697.12,1651.96,551.981,1970.03,2207.27,2557.29,1993.52,1643.46,2614.1,2362.27
"STK24",8074.78,10090.2,7523.73,10669.7,8797.38,8982.77,8985.97,7578.18,8044,10034.7,6316.48,8172.4,3863.2,870.064,4179.92,851.801,4398.2,3439.98,3629.87,6160.88,4746.52,4303.74
"NA.144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STK25",31036.4,27581.8,24850.3,33202,24961.1,21066.6,26648.2,30856,26524.7,23108.3,22870.9,23659.8,14351,2814.38,16119.3,2453.45,21112.3,10287.7,16126.6,25628.7,21092.1,22617.4
"STK26",NA,NA,NA,NA,1242.45,NA,NA,NA,1172.81,NA,1266.62,NA,1275.83,NA,1098.03,NA,1881.74,NA,3962.81,1598.56,NA,1061.77
"STK3",4710.33,2969.27,4157.01,4231.98,4685.79,6154.74,4489.95,5220.18,3876.58,3040.3,5366.4,5600.95,2556.33,4560.12,3438.02,3476.19,4143.57,5156.51,2631.39,4054.03,4801.85,4481.21
"STK38",2511.08,3554.21,2939.66,3170.79,2369.18,2537.22,2832.11,2541.09,3293.82,3451.46,2007.82,3430.95,1291.44,1951.02,1785.69,3000.35,2157.27,2342.02,1211.21,2326.36,1708.9,1827.31
"NA.145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STK38L",2476.87,1847.24,2197.24,2865.79,740.881,1774.67,933.86,1513.81,1958.42,2752.67,1483.75,3076.08,955.264,2051.49,4237.36,4181.68,4010.71,5818.8,1036.96,2136.81,2056.68,3426.03
"STK39",4768.99,7437.81,3840.54,6265.57,2802.56,4805.81,3721.6,5379.65,5575.09,6434.59,3891.11,5330.23,3322.06,2859.26,4709.16,3048.37,4766.19,4694.41,3788.25,3246.38,3343.33,4048.06
"STK4",4933.39,4658.31,6497.39,5468.36,4199.55,4597.51,5860.91,3644.62,4399.07,3748.56,4650.18,4989.69,3805.72,5922.78,4278.2,3585.5,6060.86,5194.22,4595.76,5260.88,4387.68,3673.05
"STMN1",52052,41858.5,32329.1,34725.3,151759,61244.3,62332.9,39441.8,58501.6,38061.6,76793.5,38275.7,58744.5,42988.8,21562.4,11915,21943.9,19048.6,64041.4,39708.4,41126.3,39795.8
"STOM",41985.6,38554.8,61153.5,56378.7,43590.5,72446,56469.3,82805.1,42621.4,68460.6,70702.5,76838.5,61869.6,61007.9,29017,62983.2,17808.5,43456.6,36793.3,33857,62654,59953.2
"STOML2",48248.1,28161.2,49726.2,29825.2,49975.9,45295.4,51717.5,46362.7,41829.2,29735.9,46684.4,42225.2,29332.3,42240,27568.4,46219.7,26905.7,38030.8,31762.6,32697.7,34426.3,30075
"STON1",1204.45,4806.91,2043.44,5715.93,1759.9,4212.12,NA,3212.03,2443.41,6459.2,752.924,4086.26,2217.73,4854.5,3393.25,5517.16,1448.3,5193.25,1468.57,7265.32,2423.78,9115.39
"STRAP",40168.5,47722,47810.1,44652.7,49458.3,45663.7,45299,36109.2,47062.7,33864.6,33720.1,37779.7,23911.7,40871.2,36526.9,43751.5,46508.7,47841.2,34412.6,52013.3,36663.4,30145.5
"STRIP1",3619.45,3706.09,3080.56,5207.76,1543.82,2032.05,2447.35,3889.07,4624.37,2961.89,2819.38,3065.98,1971.67,1803.05,2959.63,1622.08,2357.47,3178.25,1591.39,2287.35,2742.92,2169.74
"STRN",12886,14989.9,16418.8,18011.9,12487,15539.3,12374,14202,14694.7,15256.8,14275.1,14199.6,7032.98,14488.9,5976.69,10021.3,6653.83,8894.51,7286.72,11519,10390.4,10605.2
"STRN3",8476.4,8651.62,9497.55,6386.43,7435.42,6706.76,6233.75,6591.54,9636.36,6969.15,7021.67,6863.58,3764.7,6281.69,5690.47,7310.38,5916.68,7131.84,5217.64,8469.26,6036.95,5954.86
"STRN4",2701.44,2805.75,4779.06,2202.42,5649.76,3872.76,6526.28,3924.08,5368.32,4839.42,5042.33,4299.39,2590.52,2657.51,3418.76,2880.9,4004.8,2744.4,2534.62,3938.35,4218.63,4149.63
"STS",3409.25,1881.09,4512.84,2065.78,5977.52,6394.06,10757,10293.2,4122.87,3585.78,6935.57,8291.44,3272.09,2998.11,3418.48,2800.58,3381.41,3846.53,2336.48,3780.69,3749.54,4033.83
"STT3A",33500.5,43205.4,31595.4,36444.8,23825.1,33857.9,30635.4,29214.9,36058.1,40883.8,38770.8,36088.6,38620.6,45520.9,55607.2,31735.1,52137,36357.7,40356,45904.1,43881.4,57146.9
"STT3B",17270.1,20977.5,22384.5,21288.8,11000.1,18041,15109.5,14987.6,22385.7,24804.9,20404.5,21526.3,12129.1,15412.7,14129.4,18105.4,18381.6,16365.5,15629.3,19093.9,12532.6,18569.4
"STUB1",14552.2,14612.8,13793.5,10008.4,18226.4,16864.8,10529.3,16135.2,17413.3,11996.8,13148.8,17031,8535.85,9868.33,8680.56,6090.9,15116,7129.74,12272.7,13382.4,13057.3,9117.59
"STX12",12013.3,12138.5,18475.4,12546,11575.9,11276.4,7409.76,8423.55,21080.5,18775.8,18949.8,15309.9,16817.5,18645.3,26775.6,13507.3,15079,14065.8,17470,15088.1,17102.4,16027.5
"STX16",1736.9,815.269,2878.94,1414.68,1428.7,2613.04,1990.17,2365.06,1623.46,2271.91,2099.42,2398.37,3031.39,1715.69,3092.54,2891.18,2667.82,2036.62,1564.92,3537.88,2562.19,3255.16
"STX18",7047.56,7210.08,8527.75,9067.38,7597.76,8428.67,9663.35,6387.98,10089.2,8343.14,6802.03,7714.96,4517.25,5146.87,5452.41,5596.61,7394.46,4311.34,5189.39,4853.74,4900.25,6971.75
"STX3",NA,2696.7,1593.37,1657.31,NA,557.163,1105.37,816.267,1165.75,1031.66,1010.8,217.042,664.52,419.913,461.148,1391.57,891.535,404.959,1055.58,1117.09,719.388,583.007
"STX4",6880.91,4463.83,6988.53,5898.78,6033.62,8078.5,7445.76,7054.9,5755.97,5447.43,7960.88,5255.58,3644.88,4575.24,4282.46,5861.9,4847.45,5946.23,5388.68,5454.44,6058.09,7021.26
"STX5",3473.43,1592.29,1687.65,1869.85,1386.37,1760.18,2585.43,2101.23,2438.67,1291.01,1486.16,1583.73,937.978,1507.11,887.768,1708.17,2368.68,1615.52,774.681,2121.42,1459.62,2005.72
"STX7",27982.7,16881.4,38477.8,13554,24337.7,23528.1,18044.5,22200.3,36921.9,39439,42079.6,29173.2,29068,37018.3,23261.1,24359,19453.1,25362.8,21502.9,25936,30826.5,24703.3
"STX8",3008.34,1075.64,1402.31,891.1,2070.68,1895.23,1811.02,1654.13,1929.38,1994.66,2077.5,2312.69,3718.71,1209.15,2527.72,1425.89,2824.12,1783.99,3548.35,1444.18,2045.66,2244.17
"STXBP1",11218.2,10363,12663.2,11566.5,7964.5,8650.46,7205.8,8873.29,13030.1,13065,9790.66,12231.3,8533.97,13068.8,12408,16635.8,12205.3,15636.3,6630.95,9512.58,11775.9,11910.5
"STXBP2",203.696,195.793,400.598,329.946,NA,153.625,151.225,NA,NA,64.8787,560.437,235.644,336.116,665.862,2127.67,3358.85,1824.08,2166.95,437.1,592.597,1013.93,1075.5
"STXBP3",31395.8,20641.4,26545.5,20836.7,25400.8,22381.8,27965.5,25789.6,28716.6,24683.1,27520.2,23690.5,16178.7,27898,23553.6,31061,22428.2,37041.8,17971.2,22749.8,25997.7,20511.1
"STXBP5",7320.34,8749.3,9390.3,9522.61,5907.76,14055.6,8932.39,14068.7,6597.59,13574,9768.81,13254.7,3879.55,4765.04,3715.69,3050.2,3274.82,3989.44,3064.03,5740.4,3723.11,6926.65
"SUB1",23464.6,6056.07,23198.4,5903.42,49969.8,26367.1,31033.3,21694.7,20037.1,10680.3,22082.7,17920.7,24048.6,1566.29,20237.6,182.962,27433.2,997.646,29199.3,19695.5,40380.5,23927
"SUCLA2",21845.3,25735.6,24845,26422.3,28231.7,22779.5,22286.1,21522.2,27957.4,36176.2,27383.1,29497.7,23715.3,31877.6,31884.1,39146.6,19810.9,27811.8,23528,16318.3,18678.6,20397.4
"SUCLG1",37668.8,36019.1,55152.4,28071.7,42886,49826.6,38113.3,50464.9,42576.1,49605.9,51218.8,58100.5,23632.1,50406.2,26616.6,58666.2,22924.4,39180.5,26612.5,32359.2,31399.3,33264.3
"SUCLG2",33464.3,38427.4,50741.5,30857.4,41919.6,44758.1,37141.8,43383.3,40381.8,51577.8,48406.2,57899.8,29178,37534.8,35701,44731,21884.7,34313.5,35072.8,35410.6,26889.6,27165.7
"SUFU",1068.38,609.647,931.162,633.398,507.012,1385.13,1103.89,1235.02,380.102,408.502,1026.71,804.542,441.896,509.477,515.409,402.409,1204.21,334.612,286.796,767.717,272.882,645.653
"SUGP1",962.555,836.865,1148.23,NA,1726.01,1345.12,1220.86,1319.41,2239.47,374.649,3338.74,1705.77,2788.35,360.275,828.285,NA,773.285,756.538,1912.65,1133.52,3445.98,2610.78
"SUGT1",19536.5,20907.6,17616.3,19010.4,17286.7,20969.6,14564,15654.8,24222.3,16607.1,19150.7,16829.7,14488.2,19542.8,15893.3,14119.4,18163.3,16575.3,15889.2,20584.6,21706,16056.2
"SULF1",7976.81,4147.52,14683.7,5620.84,25111.9,14107.5,11328.6,10662.6,6542.35,4594.07,12765.4,11723.4,691.94,NA,3375.87,1133.47,339.679,NA,961.577,536.19,708.393,NA
"SULT1A1",1296.33,981.375,2324.66,548.584,838.286,495.714,NA,NA,1783.39,1809,1251.44,872.974,5452.53,6163.93,30915.8,18828.3,2609.59,2293.78,2652.45,3408.07,27502.1,29075.7
"NA.146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUMF2",31321.2,33127,44433.6,36859.8,41996.4,32688.6,40688.8,30399.7,23633.2,23492.4,41238.3,37999.4,11256.5,11294.1,23533.6,19499.4,20354.6,22272.5,21687.9,32465,31354.3,26130.4
"SUMO1",7923.3,8232.12,10056.2,5915.21,18590.3,10263.9,7343.93,5914.52,10140.5,11342.5,12601.7,8240.07,11283.4,6622.65,7076.52,7659.61,6055.23,6952.2,15440.7,9332.24,13066.7,11826.1
"SUN1",3005.11,1315.34,3493.58,1189.87,3338.66,2583.24,6570.68,3853.85,3457.99,1366.12,2750.21,2208.84,2633.03,1942.18,711.416,1303.72,828.296,NA,1183.48,1990.38,1804.09,1925.34
"SUN2",6395.05,6487.38,5560.73,6209,9275.11,9381.51,10296.5,13574.1,7753.4,6629.62,10987.9,8856.95,11773.4,6212.25,3684.89,1095.9,3271.24,1620.68,8580.13,7212.68,8258.53,12887.6
"SUOX",2398.12,2177.29,2434.08,1510.6,933.049,2130.55,2209.68,1911.53,1381.95,2203.58,1974.19,2059.08,1375.11,1045.14,1039.2,3959.22,1651.02,3327.17,1539.66,1855.36,1757.54,955.772
"SUPT16H",12185,2700.52,8986.17,2494.89,18322.8,15847.9,20996.2,15908.3,10702.6,8112.44,15618.7,10353,8993.51,2262.53,4489.03,3379.93,8362.09,1635.14,13130.4,12487.2,15028.9,12935.8
"SUPT5H",5008.33,4535.25,4129.61,4121.86,7361.17,5989.84,6997.36,7646.89,4412.27,3712.67,5042.98,4785.96,4442.46,4626.84,2242.88,NA,3916.47,1506.7,4117.01,5832.33,5598.09,4395.43
"SUPT6H",2189.6,2106.83,2802.11,2138.19,2661.68,2414.72,3193.22,2843.9,2729.69,2243.97,2448.14,1950.05,2505.19,487.486,1461.54,NA,1324.72,1138.06,2693.53,3166.15,2987.03,3723.67
"SUPV3L1",3916.64,3083.53,4530.49,2315.07,2247.66,2539.62,1969.54,2583.07,4983.06,4337.11,3834.34,2637.4,1979.64,4402.82,3056.97,3234.34,1770.03,3019.11,1900.77,3122.2,3202.5,2681.17
